ticker,age,horizon,protocol,n,median_ret,mean_ret,p10_ret,worst_ret,median_mdd,worst_mdd,median_regret_vs_lump,worst_regret_vs_lump,beat_lump_rate
QQQ,250,2y,DCA3,9,0.17127711839554638,0.1869558080300086,-0.004121416996387483,-0.007330200678106524,-0.15104327047788457,-0.2197730730854216,0.0035798411268788133,0.043036001506999266,0.4444444444444444
QQQ,250,2y,DCA6,9,0.17384226871823438,0.18518647812933875,0.01607915444019608,-0.0516888163601793,-0.15104327047788457,-0.21058886820693035,0.004928443059740273,0.07616305565009607,0.4444444444444444
QQQ,250,2y,HALF,9,0.16871196807285815,0.16108795163519515,0.02188393595551932,-0.030850698551837974,-0.15104327047788446,-0.21058886820693035,-0.007695450968064899,0.12810525873379075,0.5555555555555556
QQQ,250,2y,LUMP,9,0.16101651710479326,0.16182335358712746,0.004085376239316463,-0.003750359551227711,-0.17829675539231293,-0.27126820092213755,0.0,0.0,0.0
QQQ,250,2y,WAIT,9,0.11373720485895311,0.16035254968326304,0.03675023688486148,-0.057951037552447904,-0.11722952210039916,-0.21058886820693035,-0.015390901936129575,0.25621051746758106,0.5555555555555556
QQQ,250,3y,DCA3,8,0.24610052489121426,0.2637356745656484,0.06648551382796415,0.05684811015339397,-0.20464675905425173,-0.27126820092213766,-0.0023180886930387334,0.04552852377825256,0.5
QQQ,250,3y,DCA6,8,0.24004861899263563,0.2655705748450492,0.09371239940146774,0.08981605101124579,-0.19708545729593674,-0.27126820092213744,-0.0034163933066686525,0.0867751968510424,0.5
QQQ,250,3y,HALF,8,0.19969113193878185,0.23926222023845722,0.09490331206770324,0.08576232349244206,-0.1777176287566848,-0.27126820092213744,-0.018840006569636136,0.14227740933486954,0.625
QQQ,250,3y,LUMP,8,0.2269690155685904,0.2366560741121799,0.08070520849317955,0.05531755943502481,-0.21055268295648688,-0.27126820092213755,0.0,0.0,0.0
QQQ,250,3y,WAIT,8,0.20823310716093102,0.2418683663647348,0.08285422106592047,0.02871643896217213,-0.17771762875668456,-0.2712682009221373,-0.03768001313927194,0.28455481866973864,0.625
QQQ,250,6m,DCA3,9,0.07823560343556979,0.062279713640955095,-0.06886352886760097,-0.10510237551930846,-0.07615354267964325,-0.15560716348739556,0.003845204672646485,0.037054352764675946,0.4444444444444444
QQQ,250,6m,DCA6,9,0.040555501583784404,0.059485399624324246,-0.04884864623535379,-0.07247316275914939,-0.06309938901490242,-0.11080536038135591,0.004425140004516881,0.0645513298578333,0.4444444444444444
QQQ,250,6m,HALF,9,0.046341944163303506,0.052018140296854413,-0.03651969510950013,-0.04650243003823562,-0.05973052518162514,-0.1407481730943465,-0.007084155481177801,0.06537614994023988,0.5555555555555556
QQQ,250,6m,LUMP,9,0.07009882193181483,0.0428594536446018,-0.06908611656505362,-0.07323849180673803,-0.097860827538655,-0.27126820092213755,0.0,0.0,0.0
QQQ,250,6m,WAIT,9,0.0,0.06117682694910701,-0.003953273653946664,-0.019766368269733325,0.0,-0.07285417220254364,-0.014168310962355601,0.13075229988047976,0.5555555555555556
QQQ,300,1y,DCA3,6,-0.02531899004212479,0.02879946228694985,-0.09408941298402151,-0.0969744226521232,-0.13222967349488934,-0.17396167880382263,0.024004703921116755,0.05474939401401069,0.3333333333333333
QQQ,300,1y,DCA6,6,-0.03849054296932641,0.017146257406290038,-0.08456645089722431,-0.08929508170580736,-0.12536015602214418,-0.17396167880382263,0.05167389606813777,0.07756074351872799,0.3333333333333333
QQQ,300,1y,HALF,6,-0.016617802895621148,0.007215843597150014,-0.08512574822605978,-0.1025709865431983,-0.0969725885592227,-0.14549435633686103,0.017100926701735797,0.13013208613525684,0.3333333333333333
QQQ,300,1y,LUMP,6,0.0004831238061146492,0.04221894046843022,-0.12060846622708593,-0.13667073622503412,-0.1459944666726824,-0.17396167880382285,0.0,0.0,0.0
QQQ,300,1y,WAIT,6,-0.021564937989585753,-0.02778725327413023,-0.06179682183280494,-0.06847123686136247,-0.05298106366237959,-0.14549435633686103,0.034201853403471705,0.2602641722705137,0.3333333333333333
QQQ,300,2y,DCA3,6,0.11780785446878506,0.16271206006658687,0.025564859102033488,-0.03386785655413649,-0.14876892374319406,-0.21051649770604364,0.028651466406992676,0.05308594095934516,0.3333333333333333
QQQ,300,2y,DCA6,6,0.12676587968846698,0.15012416318135588,0.013544860589173813,-0.021784147679341004,-0.14295229312944918,-0.21051649770604364,0.06335318376950794,0.07520421230862295,0.3333333333333333
QQQ,300,2y,HALF,6,0.11633699103658113,0.1507745901008613,0.02217748099046052,-0.04595156542893186,-0.13098787037803333,-0.15836162020263778,0.022562233287770628,0.10552221942534334,0.3333333333333333
QQQ,300,2y,LUMP,6,0.15814739129526723,0.17743853940448104,0.0007532938822411017,-0.08220269205331832,-0.14876892374319411,-0.21051649770604397,0.0,0.0,0.0
QQQ,300,2y,WAIT,6,0.0894313679991311,0.12411064079724143,-0.012458065410017816,-0.015215692015490223,-0.11695831749719904,-0.15104327047788457,0.045124466575541144,0.21104443885068647,0.3333333333333333
QQQ,300,3y,DCA3,5,0.2788908696385417,0.32431403524495256,0.17913853857742187,0.14725282758945468,-0.19539389418941377,-0.27126820092213755,0.03390850608952811,0.05941067828210245,0.4
QQQ,300,3y,DCA6,5,0.2719135903921239,0.3117659940673952,0.19861607872780468,0.1616018680063609,-0.19539389418941366,-0.27126820092213766,0.08353549545272054,0.09444611995013119,0.4
QQQ,300,3y,HALF,5,0.2667695959477807,0.307256766671194,0.16782517454260146,0.1329037871725487,-0.15836162020263778,-0.27126820092213744,0.021262552582112626,0.11809429232296353,0.4
QQQ,300,3y,LUMP,5,0.33830154792064415,0.33879921250890654,0.14058564602137244,0.08985666592183006,-0.2007759456168865,-0.27126820092213755,0.0,0.0,0.0
QQQ,300,3y,WAIT,5,0.3168600757248752,0.2757143208334812,0.1316481413341372,0.10211296327471708,-0.15375429730748003,-0.2712682009221373,0.042525105164224586,0.23618858464592707,0.4
