strategy,trend_ma,slope_lb,yellow_cap,red_dd,red_target,rec_fast_ma,rec_fast_days,rec_mid_ma,release_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD
V2_M150_S20_YC15_RD20_RT15_RF60x3_RM100_RL180,150,20,0.15,-0.2,0.15,60,3,100,180,0.007306373297395696,-0.5926101174500092,0.012329140327260847,1.219301339080739,7419,-0.551375273341018,-0.5778277678000014,-0.03477363539602796,-0.2990892389720934,0.0018368852408514602,0.0,-0.15255949985813277,-0.23272229510211073,0.6868719659172662,-0.23272229510211073,0.23992994746059546,0.05094448663187417,180,0.03257860593347184,-0.23272229510211073
V2_M150_S20_YC15_RD20_RT15_RF60x3_RM100_RL200,150,20,0.15,-0.2,0.15,60,3,100,200,0.007432808247556322,-0.6684534819400483,0.011119409874243051,1.2234766262471137,9020,-0.6290615473631624,-0.6576310361406202,-0.03477363539602818,-0.2990892389720934,0.0018368852408516823,0.0,-0.04319040338998026,-0.23272229510211118,1.0798523956709989,-0.23272229510211118,0.23876240513718622,0.057547772313564144,194,0.04592267601954436,-0.23272229510211118
V2_M150_S20_YC15_RD20_RT15_RF60x3_RM120_RL180,150,20,0.15,-0.2,0.15,60,3,120,180,0.004686228290881278,-0.6205086139107047,0.00755223728700027,1.1358022745483984,9379,-0.5853301142403811,-0.6172071431434809,-0.03477363539603018,-0.2990892389720936,0.0018368852408512382,0.0,-0.15255949985813289,-0.23272229510211162,0.6868719659172697,-0.23272229510211162,0.2397840046701693,0.05190713845201251,189,0.03257860593347184,-0.23272229510211162
V2_M150_S20_YC15_RD20_RT15_RF60x3_RM120_RL200,150,20,0.15,-0.2,0.15,60,3,120,200,0.014599414527109777,-0.6753920469153467,0.021616207347700173,1.4840356223191724,8266,-0.6322523519268135,-0.6753920469153467,-0.03477363539602929,-0.2990892389720937,0.0018368852408519043,0.0,-0.04319040338998004,-0.23272229510211095,1.0798523956710033,-0.23272229510211095,0.23876240513718622,0.06231816259408438,200,0.04592267601954436,-0.23272229510211095
V2_M150_S20_YC15_RD20_RT15_RF60x5_RM100_RL180,150,20,0.15,-0.2,0.15,60,5,100,180,0.00572489097720541,-0.5885515704839532,0.00972708470134224,1.1682214862748777,9379,-0.5507852324101375,-0.5772725177612121,-0.02726815474716937,-0.29619682434961425,0.0018368852408516823,0.0,-0.11774033107031856,-0.2179603217703333,0.6016273756856039,-0.2179603217703333,0.23715703444249855,0.04968533518401763,174,0.029300801987721226,-0.2179603217703333
V2_M150_S20_YC15_RD20_RT15_RF60x5_RM100_RL200,150,20,0.15,-0.2,0.15,60,5,100,200,0.0061679760792328064,-0.6651505105786677,0.009273053212973992,1.1823208541999466,9350,-0.6285736810979132,-0.6571807450841176,-0.027268154747168483,-0.2961968243496137,0.0018368852408516823,0.0,-0.0038775373697845783,-0.21796032177033386,0.9917618583494026,-0.21796032177033386,0.23613543490951547,0.0564241674172976,184,0.043151030891310116,-0.21796032177033386
V2_M150_S20_YC15_RD20_RT15_RF60x5_RM120_RL180,150,20,0.15,-0.2,0.15,60,5,120,180,0.003280017825755932,-0.6153071581413116,0.005330699931500946,1.093289087624469,9379,-0.5832454708647484,-0.6152827531149558,-0.027268154747167817,-0.2961968243496127,0.0018368852408516823,0.0,-0.11774033107031856,-0.21796032177033364,0.6031442833597194,-0.21796032177033364,0.23686514886164622,0.050510908190135984,182,0.02936054686960432,-0.21796032177033364
V2_M150_S20_YC15_RD20_RT15_RF60x5_RM120_RL200,150,20,0.15,-0.2,0.15,60,5,120,200,0.014081306600058241,-0.673760166129415,0.020899583127556878,1.4635326004213927,8266,-0.6304035977134327,-0.673760166129415,-0.02726815474716693,-0.29619682434961325,0.0018368852408512382,0.0,-0.0038775373697855775,-0.2179603217703341,1.0251108503279456,-0.2179603217703341,0.22883829538820782,0.060632202376426074,187,0.04421359858981244,-0.2179603217703341
V2_M150_S20_YC15_RD25_RT0_RF40x3_RM100_RL180,150,20,0.15,-0.25,0.0,40,3,100,180,0.005840967847631218,-0.4581067039966117,0.012750234381364607,1.1718994195301085,7987,-0.43662461348948034,-0.4581067039966117,0.17023166305956683,-0.10898414540704782,0.0018368852408527925,0.0,-0.14622626162598562,-0.25201905896579146,0.08912843368998047,-0.25201905896579146,0.07122008172796264,0.02252893659891977,216,0.005248506625087579,-0.25201905896579146
V2_M150_S20_YC15_RD25_RT0_RF40x3_RM100_RL200,150,20,0.15,-0.25,0.0,40,3,100,200,0.005769512990434711,-0.5812291438850286,0.009926400028516058,1.1696340316800427,9379,-0.5481601601513082,-0.5812291438850286,0.17023166305956705,-0.10898414540704793,0.0018368852408516823,0.0,-0.036040037844160655,-0.2551528251084012,0.35535200028837144,-0.2551528251084012,0.07238762405137186,0.02974361246298226,223,0.018817818097667693,-0.2551528251084012
V2_M150_S20_YC15_RD25_RT0_RF40x3_RM120_RL180,150,20,0.15,-0.25,0.0,40,3,120,180,0.004054027040375274,-0.530393464028974,0.007643433253456934,1.116495874786209,9379,-0.49338873377228787,-0.530393464028974,0.21149017778563906,-0.10898414540704793,0.0018368852408525704,0.0,-0.12885641177543394,-0.2351602597047321,0.11460465523937091,-0.2351602597047321,0.0694687682428488,0.023267767870075173,210,0.0066746408217506215,-0.2351602597047321
V2_M150_S20_YC15_RD25_RT0_RF40x3_RM120_RL200,150,20,0.15,-0.25,0.0,40,3,120,200,0.015339744738314787,-0.6046215551926882,0.025370820154478495,1.5138134089954536,7979,-0.5522088459718149,-0.6046215551926882,0.21149017778563728,-0.10898414540704782,0.001836885240850572,0.0,-0.012714720582388761,-0.23712946894865983,0.38814798766427927,-0.23712946894865983,0.07589025102159953,0.03508040803955738,216,0.02031245271495652,-0.23712946894865983
V2_M150_S20_YC15_RD25_RT0_RF40x5_RM100_RL180,150,20,0.15,-0.25,0.0,40,5,100,180,0.005423934814843934,-0.47210869288532553,0.011488741674496976,1.1587373061981159,7987,-0.45118167843247614,-0.47210869288532553,0.16508197609840258,-0.10898414540704793,0.001836885240850794,0.0,-0.1295936092033566,-0.24743931562578614,0.1103461098340901,-0.24743931562578614,0.0691768826619965,0.022202514065258555,191,0.0064383954695022005,-0.24743931562578614
V2_M150_S20_YC15_RD25_RT0_RF40x5_RM100_RL200,150,20,0.15,-0.25,0.0,40,5,100,200,0.005352509583638865,-0.5920497702287845,0.009040641264957348,1.1564973619067145,9379,-0.5598352564547695,-0.5920497702287845,0.16508197609840436,-0.10898414540704782,0.0018368852408510161,0.0,-0.017260810656397507,-0.25940987884353106,0.3817560669841302,-0.25940987884353106,0.07034442498540572,0.029417189929321044,198,0.020023768614635395,-0.25940987884353106
V2_M150_S20_YC15_RD25_RT0_RF40x5_RM120_RL180,150,20,0.15,-0.25,0.0,40,5,120,180,0.0035232089240566644,-0.5365269429436503,0.0065666952431626445,1.10053005515461,8955,-0.49678929605013855,-0.5365269429436503,0.17330695615090352,-0.10898414540704782,0.0018368852408532366,0.0,-0.10737765527245524,-0.23035314278625074,0.14208614314857537,-0.23035314278625074,0.06727962638645651,0.022934651983315808,186,0.008179122180873577,-0.23035314278625074
V2_M150_S20_YC15_RD25_RT0_RF40x5_RM120_RL200,150,20,0.15,-0.25,0.0,40,5,120,200,0.014802960146838018,-0.6099398294363658,0.02426954173580886,1.4921659740252622,7553,-0.5552145858916595,-0.6099398294363658,0.1733069561509002,-0.10898414540704793,0.0018368852408519043,0.0,0.01162760415285291,-0.23763963516542208,0.42237390979716727,-0.23763963516542208,0.07370110916520724,0.03474729215279801,192,0.021837315866706675,-0.23763963516542208
V2_M150_S20_YC15_RD25_RT0_RF60x3_RM100_RL180,150,20,0.15,-0.25,0.0,60,3,100,180,0.006276399373523089,-0.45385746894569856,0.013829009772832503,1.185795863535439,7751,-0.4292810420151678,-0.45385746894569856,0.16330557639598298,-0.10898414540704804,0.0018368852408510161,0.0,-0.142140848456215,-0.23848226632178193,0.09434004825081366,-0.23848226632178193,0.06757151196730882,0.021944963621425242,176,0.005542777231218876,-0.23848226632178193
V2_M150_S20_YC15_RD25_RT0_RF60x3_RM100_RL200,150,20,0.15,-0.25,0.0,60,3,100,200,0.006364229673829547,-0.5761214784879831,0.011046680103877247,1.1886180703094655,9108,-0.5402923915470526,-0.5761214784879831,0.16330557639598187,-0.10898414540704782,0.0018368852408523484,0.0,-0.03142736993518369,-0.24167274666677352,0.36183752761578725,-0.24167274666677352,0.06888499708114419,0.029181532546031185,185,0.019116060905185694,-0.24167274666677352
V2_M150_S20_YC15_RD25_RT0_RF60x3_RM120_RL180,150,20,0.15,-0.25,0.0,60,3,120,180,0.004637290077422973,-0.5244707336281951,0.008841847180571977,1.1342963702288391,9143,-0.4843557597836604,-0.5244707336281951,0.2043199001147311,-0.1089841454070477,0.001836885240850794,0.0,-0.12529447170123809,-0.22131836026280305,0.11916206120786543,-0.22131836026280305,0.06625802685347344,0.022764660625039363,178,0.00692652892899126,-0.22131836026280305
V2_M150_S20_YC15_RD25_RT0_RF60x3_RM120_RL200,150,20,0.15,-0.25,0.0,60,3,120,200,0.01592956373928711,-0.5996349978185852,0.0265654336341897,1.5379484096670613,7751,-0.5442246456266604,-0.5996349978185852,0.20431990011473222,-0.10898414540704793,0.00183688524085035,0.0,-0.00867789927192264,-0.22386144366521554,0.393823860176012,-0.22386144366521554,0.07267950963222417,0.03457730079452158,184,0.020567753248103893,-0.22386144366521554
V2_M150_S20_YC15_RD25_RT0_RF60x5_RM100_RL180,150,20,0.15,-0.25,0.0,60,5,100,180,0.0055329500787251185,-0.4785980554165472,0.01156074500534592,1.1621641586708105,9143,-0.44987851615105834,-0.4785980554165472,0.14657638128378436,-0.10898414540704793,0.0018368852408514602,0.0,-0.11503102197369286,-0.23746710643080882,0.12892307830599803,-0.23746710643080882,0.06684179801517805,0.021835758998865855,166,0.007462797266282628,-0.23746710643080882
V2_M150_S20_YC15_RD25_RT0_RF60x5_RM100_RL200,150,20,0.15,-0.25,0.0,60,5,100,200,0.00562071548893317,-0.5953234314916402,0.009441448449038745,1.1649301217357844,9143,-0.5568834219354855,-0.5953234314916402,0.14657638128378414,-0.10898414540704793,0.0018368852408510161,0.0,-0.0008188068750085709,-0.2406618399238699,0.40487393866836263,-0.2406618399238699,0.06815528312901342,0.029072327923471804,175,0.02106199826289923,-0.2406618399238699
V2_M150_S20_YC15_RD25_RT0_RF60x5_RM120_RL180,150,20,0.15,-0.25,0.0,60,5,120,180,0.004837776194913657,-0.5273422460359632,0.009173883244286357,1.140477863294891,8955,-0.47337564314852787,-0.5273422460359632,0.15467071975798174,-0.10898414540704782,0.0018368852408521263,0.0,-0.10183706688427296,-0.22028031960591588,0.14917517610905429,-0.22028031960591588,0.0645067133683596,0.02250240324335005,159,0.00856169802763862,-0.22028031960591588
V2_M150_S20_YC15_RD25_RT0_RF60x5_RM120_RL200,150,20,0.15,-0.25,0.0,60,5,120,200,0.016132303350776755,-0.6022099638317886,0.026788502880505126,1.5463296561206579,7556,-0.5345193756747681,-0.6022099638317886,0.15467071975797952,-0.10898414540704782,0.0018368852408512382,0.0,0.017906869051206975,-0.2202803196059161,0.4312027145148982,-0.2202803196059161,0.07092819614711034,0.034315043412832265,165,0.022225074616886387,-0.2202803196059161
V2_M150_S20_YC15_RD25_RT15_RF40x3_RM100_RL180,150,20,0.15,-0.25,0.15,40,3,100,180,-0.002461808299481394,-0.6066779328401415,-0.004057850411595696,0.9350697055048105,9379,-0.5821595096622244,-0.6066779328401415,0.21661218190636422,-0.1089841454070476,0.0018368852408512382,0.0,-0.1126838046747961,-0.26840772430524373,0.15314997250742257,-0.26840772430524373,0.1618505545826036,0.03273968922717099,166,0.008775238798997442,-0.26840772430524373
V2_M150_S20_YC15_RD25_RT15_RF40x3_RM100_RL200,150,20,0.15,-0.25,0.15,40,3,100,200,-0.0024767082377570304,-0.6803709264171838,-0.003640232322682149,0.9346893687483073,9379,-0.6538037087292092,-0.6803709264171838,0.21661218190636378,-0.10898414540704748,0.0018368852408525704,0.0,-0.004281432455847667,-0.26840772430524373,0.41345386482927915,-0.26840772430524373,0.1606830122591944,0.03918172002232166,176,0.021443248628982614,-0.26840772430524373
V2_M150_S20_YC15_RD25_RT15_RF40x3_RM120_RL180,150,20,0.15,-0.25,0.15,40,3,120,180,-0.004469271104575734,-0.6375881146263453,-0.007009652473203524,0.8851474632131375,9379,-0.6075270120754968,-0.6375881146263453,0.2166121819063649,-0.1089841454070476,0.0018368852408512382,0.0,-0.11268380467479744,-0.2684077243052436,0.1531499725074199,-0.2684077243052436,0.16170461179217746,0.03337236054206188,165,0.008775238798997442,-0.2684077243052436
V2_M150_S20_YC15_RD25_RT15_RF40x3_RM120_RL200,150,20,0.15,-0.25,0.15,40,3,120,200,0.0051364844892045625,-0.6926750899931571,0.007415431222242026,1.149748022788425,9379,-0.6519375455078021,-0.6926750899931571,0.216612181906364,-0.1089841454070477,0.001836885240850794,0.0,-0.00428143245584689,-0.26840772430524407,0.41345386482928337,-0.26840772430524407,0.1606830122591944,0.04364417833856566,173,0.021443248628982836,-0.26840772430524407
V2_M150_S20_YC15_RD25_RT15_RF40x5_RM100_RL180,150,20,0.15,-0.25,0.15,40,5,100,180,-0.003462745504128839,-0.6214722214915864,-0.005571842770088668,0.9098482724972818,9379,-0.5978760263299912,-0.6214722214915864,0.22626049218284416,-0.1089841454070476,0.0018368852408512382,0.0,-0.10713222585802451,-0.267272405515543,0.15672670550523105,-0.267272405515543,0.161266783420899,0.032314951692516226,153,0.008966804354469948,-0.267272405515543
V2_M150_S20_YC15_RD25_RT15_RF40x5_RM100_RL200,150,20,0.15,-0.25,0.15,40,5,100,200,-0.0031581108717309014,-0.6915248623439008,-0.00456687972291638,0.9174541927895276,9379,-0.6658847475646861,-0.6915248623439008,0.2262604921828435,-0.1089841454070477,0.0018368852408521263,0.0,0.004729667077315369,-0.26727240551554265,0.426245404646479,-0.26727240551554265,0.1600992410974898,0.03886942293549832,163,0.022007628235470866,-0.26727240551554265
V2_M150_S20_YC15_RD25_RT15_RF40x5_RM120_RL180,150,20,0.15,-0.25,0.15,40,5,120,180,-0.005226277232615817,-0.6489016153453282,-0.008054036404015624,0.8669969572369485,9379,-0.61977893760627,-0.6489016153453282,0.2262604921828415,-0.1089841454070477,0.0018368852408519043,0.0,-0.10713222585802396,-0.2672724055155431,0.1567267055052297,-0.2672724055155431,0.16112084063047286,0.03294135058570815,154,0.008966804354469948,-0.2672724055155431
V2_M150_S20_YC15_RD25_RT15_RF40x5_RM120_RL200,150,20,0.15,-0.25,0.15,40,5,120,200,0.004590215541278031,-0.7022689270902462,0.006536264619163704,1.132849629079827,9379,-0.6628030965232952,-0.7022689270902462,0.2262604921828424,-0.1089841454070476,0.0018368852408516823,0.0,0.004729667077315591,-0.26727240551554277,0.426245404646481,-0.26727240551554277,0.1600992410974898,0.04335655747952917,162,0.02200762823547109,-0.26727240551554277
V2_M150_S20_YC15_RD25_RT15_RF60x3_RM100_RL180,150,20,0.15,-0.25,0.15,60,3,100,180,0.0003124613409062338,-0.5797375859718892,0.0005389703004720909,1.0085453913259859,9379,-0.5535397888655137,-0.5797375859718892,0.22730676991197551,-0.1089841454070476,0.0018368852408516823,0.0,-0.11167193043182477,-0.2675734339090664,0.1538890400316255,-0.2675734339090664,0.15674255691768826,0.031198851530326453,142,0.008814868047944735,-0.2675734339090664
V2_M150_S20_YC15_RD25_RT15_RF60x3_RM100_RL200,150,20,0.15,-0.25,0.15,60,3,100,200,0.00024031190714568496,-0.6591798411514606,0.00036456197860345094,1.00656597887102,9379,-0.6308512437210609,-0.6591798411514606,0.22730676991197551,-0.1089841454070477,0.0018368852408519043,0.0,-0.0031459387309993314,-0.26757343390906596,0.4150657339318431,-0.26757343390906596,0.1557209573847052,0.03770001326685709,153,0.02151462981246488,-0.26757343390906596
V2_M150_S20_YC15_RD25_RT15_RF60x3_RM120_RL180,150,20,0.15,-0.25,0.15,60,3,120,180,-0.0022894915207211097,-0.6189388173236693,-0.003699059513864418,0.9394791203272059,9379,-0.5873308051339741,-0.6189388173236693,0.22730676991197507,-0.10898414540704748,0.0018368852408512382,0.0,-0.111671930431825,-0.2675734339090665,0.1538890400316253,-0.2675734339090665,0.1565966141272621,0.03216150335046479,151,0.008814868047944735,-0.2675734339090665
V2_M150_S20_YC15_RD25_RT15_RF60x3_RM120_RL200,150,20,0.15,-0.25,0.15,60,3,120,200,0.007355752700508367,-0.6768605048579968,0.010867457397372566,1.2209303690918765,9036,-0.6340266533552683,-0.6768605048579968,0.2273067699119764,-0.10898414540704782,0.0018368852408514602,0.0,-0.0031459387309991094,-0.26757343390906574,0.41506573393184953,-0.26757343390906574,0.1557209573847052,0.04247040354737732,159,0.021514629812465103,-0.26757343390906574
V2_M150_S20_YC15_RD25_RT15_RF60x5_RM100_RL180,150,20,0.15,-0.25,0.15,60,5,100,180,0.000878020133396662,-0.579185344843044,0.001515957095970031,1.0241918652747826,9379,-0.5529531228141334,-0.579185344843044,0.2335462381574931,-0.1089841454070477,0.0018368852408514602,0.0,-0.10363136918868332,-0.26734447077527723,0.16433328446338402,-0.26734447077527723,0.1560128429655575,0.031026621439814425,139,0.00937236183445278,-0.26734447077527723
V2_M150_S20_YC15_RD25_RT15_RF60x5_RM100_RL200,150,20,0.15,-0.25,0.15,60,5,100,200,0.000805829907635669,-0.6587319902302904,0.001223304651340758,1.02218174440979,9379,-0.630366167923001,-0.6587319902302904,0.2335462381574942,-0.1089841454070477,0.0018368852408516823,0.0,0.005876928388354186,-0.267344470775277,0.42787397796524673,-0.267344470775277,0.15499124343257442,0.03752778317634506,150,0.022079141772969324,-0.267344470775277
V2_M150_S20_YC15_RD25_RT15_RF60x5_RM120_RL180,150,20,0.15,-0.25,0.15,60,5,120,180,-0.0015897724616685815,-0.6170235852103574,-0.002576518142538412,0.9575909178327332,9379,-0.5852567096078147,-0.6170235852103574,0.23354623815749442,-0.1089841454070477,0.0018368852408510161,0.0,-0.10363136918868354,-0.26734447077527634,0.16433328446338558,-0.26734447077527634,0.15586690017513136,0.0319468655650084,146,0.00937236183445278,-0.26734447077527634
V2_M150_S20_YC15_RD25_RT15_RF60x5_RM120_RL200,150,20,0.15,-0.25,0.15,60,5,120,200,0.008062236207918572,-0.6752363899748468,0.011939872210114295,1.244468139261402,8867,-0.632187253442668,-0.6752363899748468,0.23354623815749376,-0.1089841454070476,0.001836885240850794,0.0,0.005876928388355296,-0.26734447077527634,0.42787397796524873,-0.26734447077527634,0.15499124343257442,0.04225576576192094,154,0.022079141772969324,-0.26734447077527634
V2_M150_S20_YC25_RD15_RT0_RF40x3_RM100_RL180,150,20,0.25,-0.15,0.0,40,3,100,180,0.05021636163954346,-0.46321238250067687,0.10840893623881068,3.798076642028295,4026,-0.43077163488206405,-0.46321238250067687,-0.11462442590973776,-0.32507707548479325,0.0018368852408521263,0.0,-0.08139954126235838,-0.2256716548652994,2.3288238324856994,-0.2256716548652994,0.27466433158201986,0.10490174618047557,293,0.07652296938510239,-0.2256716548652994
V2_M150_S20_YC25_RD15_RT0_RF40x3_RM100_RL200,150,20,0.25,-0.15,0.0,40,3,100,200,0.04616666268421721,-0.575246998770593,0.08025537340113677,3.418717181455131,6580,-0.5325399719582935,-0.575246998770593,-0.11462442590973698,-0.3250770754847938,0.0018368852408516823,0.0,0.007293137146113349,-0.2256716548652984,2.648650921308937,-0.2256716548652984,0.2607997664915353,0.10618719880099353,306,0.08259522974686706,-0.2256716548652984
V2_M150_S20_YC25_RD15_RT0_RF40x3_RM120_RL180,150,20,0.25,-0.15,0.0,40,3,120,180,0.04522764130845225,-0.5304607084509712,0.0852610581479712,3.3361158540415405,5543,-0.48333076244868445,-0.5304607084509712,-0.06136369551901233,-0.28402332065533564,0.001836885240850572,0.0,-0.08837515020758191,-0.19341187346425603,2.038591574882672,-0.19341187346425603,0.2581727962638646,0.10012539407450373,291,0.07051847373394615,-0.19341187346425603
V2_M150_S20_YC25_RD15_RT0_RF40x3_RM120_RL200,150,20,0.25,-0.15,0.0,40,3,120,200,0.05757265359241148,-0.5942736997590361,0.09687901991246765,4.593354204249231,2785,-0.5310477880937494,-0.5942736997590361,-0.061363695519010664,-0.284023320655335,0.001836885240850572,0.0,0.033163541254617845,-0.20416952041108283,2.742359580688847,-0.20416952041108283,0.2645942790426153,0.11152047319996079,302,0.0842797904300312,-0.20416952041108283
V2_M150_S20_YC25_RD15_RT0_RF40x5_RM100_RL180,150,20,0.25,-0.15,0.0,40,5,100,180,0.048935792902927044,-0.471821322521505,0.10371678974024455,3.6739368021625265,3902,-0.4474527649340758,-0.471821322521505,-0.11740029747441771,-0.32993751303446783,0.0018368852408521263,0.0,-0.10079149222991901,-0.22127667549556385,2.2683420922513435,-0.22127667549556385,0.27276707530647987,0.10394303847365761,262,0.07531336894151908,-0.22127667549556385
V2_M150_S20_YC25_RD15_RT0_RF40x5_RM100_RL200,150,20,0.25,-0.15,0.0,40,5,100,200,0.04511848079713632,-0.5820591400943547,0.07751528614398596,3.3266391922307665,6461,-0.5462388000556337,-0.5820591400943547,-0.11740029747441605,-0.3299375130344677,0.0018368852408510161,0.0,-0.013971144772863986,-0.23139567184533605,2.6036580809019543,-0.23139567184533605,0.2589025102159953,0.10535049256965605,275,0.08177193128368865,-0.23139567184533605
