strategy,exit_ma,exit_slope,exit_dd,resume_ma,level_mult,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V10_X110S40D10_R60L1p02,110,40,-0.1,60,1.02,0.23634224751546307,-0.6992207245312606,0.33800806987507526,323.2617354347891,1372,-0.22223753493752263,-0.3825580141011322,-0.29165702953367567,-0.5729721899899686,0.6475388370201065,-0.6992207245312606,-0.2169079087975604,-0.4911715570575058,121.97595170906298,-0.6992207245312606,0.34317772792927737,-0.6992207245312606,47,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.245101452393803,0.4144264741448349,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D10_R80L0p98,110,40,-0.1,80,0.98,0.18754543326152318,-0.8519767019405371,0.2201297674388903,107.95081964042045,3599,-0.22223753493752263,-0.3825580141011322,-0.7310053433057723,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.21690790879756028,-0.4911715570575057,124.98877038337885,-0.6992207245312605,0.34517251184757636,-0.6992207245312605,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871666,0.3934891069375751,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D10_R80L1p00,110,40,-0.1,80,1.0,0.18754543326152318,-0.8519767019405371,0.2201297674388903,107.95081964042045,3599,-0.22223753493752263,-0.3825580141011322,-0.7310053433057723,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.21690790879756028,-0.4911715570575057,124.98877038337885,-0.6992207245312605,0.34517251184757636,-0.6992207245312605,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871666,0.3934891069375751,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D10_R80L1p02,110,40,-0.1,80,1.02,0.18754543326152318,-0.8519767019405371,0.2201297674388903,107.95081964042045,3599,-0.22223753493752263,-0.3825580141011322,-0.7310053433057723,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.21690790879756028,-0.4911715570575057,124.98877038337885,-0.6992207245312605,0.34517251184757636,-0.6992207245312605,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871666,0.3934891069375751,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D10_R100L0p98,110,40,-0.1,100,0.98,0.19345700483354333,-0.8336765296361396,0.23205283818890546,123.58423742318718,2218,-0.22223753493752263,-0.3825580141011322,-0.7251790917622567,-0.8336765296361396,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750515,120.39941490715287,-0.6992207245312605,0.34211554792779486,-0.6992207245312605,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874556,0.41025708580199644,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D10_R100L1p00,110,40,-0.1,100,1.0,0.19345700483354333,-0.8336765296361396,0.23205283818890546,123.58423742318718,2218,-0.22223753493752263,-0.3825580141011322,-0.7251790917622567,-0.8336765296361396,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750515,120.39941490715287,-0.6992207245312605,0.34211554792779486,-0.6992207245312605,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874556,0.41025708580199644,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D10_R100L1p02,110,40,-0.1,100,1.02,0.19345700483354333,-0.8336765296361396,0.23205283818890546,123.58423742318718,2218,-0.22223753493752263,-0.3825580141011322,-0.7251790917622567,-0.8336765296361396,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750515,120.39941490715287,-0.6992207245312605,0.34211554792779486,-0.6992207245312605,50,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874556,0.41025708580199644,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D12_R60L0p98,110,40,-0.12,60,0.98,0.2500478609361756,-0.6992207245312605,0.3576093387446449,436.4773827868639,2249,-0.22223753493752263,-0.3825580141011322,-0.29165702953367434,-0.5729721899899685,0.6475388370201061,-0.6992207245312605,-0.2169079087975604,-0.4911715570575058,224.49341297588578,-0.6992207245312605,0.39404911541193366,-0.6992207245312605,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.245101452393804,0.41442647414483497,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D12_R60L1p00,110,40,-0.12,60,1.0,0.2500478609361756,-0.6992207245312605,0.3576093387446449,436.4773827868639,2249,-0.22223753493752263,-0.3825580141011322,-0.29165702953367434,-0.5729721899899685,0.6475388370201061,-0.6992207245312605,-0.2169079087975604,-0.4911715570575058,224.49341297588578,-0.6992207245312605,0.39404911541193366,-0.6992207245312605,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.245101452393804,0.41442647414483497,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D12_R60L1p02,110,40,-0.12,60,1.02,0.2500478609361756,-0.6992207245312605,0.3576093387446449,436.4773827868639,2249,-0.22223753493752263,-0.3825580141011322,-0.29165702953367434,-0.5729721899899685,0.6475388370201061,-0.6992207245312605,-0.2169079087975604,-0.4911715570575058,224.49341297588578,-0.6992207245312605,0.39404911541193366,-0.6992207245312605,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.245101452393804,0.41442647414483497,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D12_R80L0p98,110,40,-0.12,80,0.98,0.1973121493744665,-0.8910006638184544,0.22145005877871016,134.93080684995505,3558,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.2169079087975606,-0.4911715570575059,212.85688360214755,-0.6992207245312605,0.38952773893611137,-0.6992207245312605,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D12_R80L1p00,110,40,-0.12,80,1.0,0.1973121493744665,-0.8910006638184544,0.22145005877871016,134.93080684995505,3558,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.2169079087975606,-0.4911715570575059,212.85688360214755,-0.6992207245312605,0.38952773893611137,-0.6992207245312605,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D12_R80L1p02,110,40,-0.12,80,1.02,0.1973121493744665,-0.8910006638184544,0.22145005877871016,134.93080684995505,3558,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326071,0.6475388370201063,-0.6992207245312605,-0.2169079087975606,-0.4911715570575059,212.85688360214755,-0.6992207245312605,0.38952773893611137,-0.6992207245312605,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D12_R100L0p98,110,40,-0.12,100,0.98,0.20499944946934567,-0.870498071833499,0.23549673009333916,160.62546862622952,3481,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361399,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750526,213.27630195084274,-0.6992207245312605,0.38969467327525775,-0.6992207245312605,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874561,0.4102570858019969,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D12_R100L1p00,110,40,-0.12,100,1.0,0.20499944946934567,-0.870498071833499,0.23549673009333916,160.62546862622952,3481,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361399,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750526,213.27630195084274,-0.6992207245312605,0.38969467327525775,-0.6992207245312605,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874561,0.4102570858019969,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D12_R100L1p02,110,40,-0.12,100,1.02,0.20499944946934567,-0.870498071833499,0.23549673009333916,160.62546862622952,3481,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361399,0.6475388370201063,-0.6992207245312605,-0.2169079087975595,-0.49117155705750526,213.27630195084274,-0.6992207245312605,0.38969467327525775,-0.6992207245312605,41,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874561,0.4102570858019969,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D15_R60L0p98,110,40,-0.15,60,0.98,0.2615462012321428,-0.6992207245312605,0.37405384602619807,560.1044105158994,2163,-0.22223753493752263,-0.3825580141011322,-0.29165702953367434,-0.5729721899899685,0.6475388370201063,-0.6992207245312605,-0.21690790879755995,-0.4911715570575055,249.04791872920066,-0.6992207245312605,0.40291185521025974,-0.6992207245312605,32,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.245101452393805,0.4144264741448351,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D15_R60L1p00,110,40,-0.15,60,1.0,0.2615462012321428,-0.6992207245312605,0.37405384602619807,560.1044105158994,2163,-0.22223753493752263,-0.3825580141011322,-0.29165702953367434,-0.5729721899899685,0.6475388370201063,-0.6992207245312605,-0.21690790879755995,-0.4911715570575055,249.04791872920066,-0.6992207245312605,0.40291185521025974,-0.6992207245312605,32,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.245101452393805,0.4144264741448351,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D15_R60L1p02,110,40,-0.15,60,1.02,0.2615462012321428,-0.6992207245312605,0.37405384602619807,560.1044105158994,2163,-0.22223753493752263,-0.3825580141011322,-0.29165702953367434,-0.5729721899899685,0.6475388370201063,-0.6992207245312605,-0.21690790879755995,-0.4911715570575055,249.04791872920066,-0.6992207245312605,0.40291185521025974,-0.6992207245312605,32,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.245101452393805,0.4144264741448351,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D15_R80L0p98,110,40,-0.15,80,0.98,0.21030216494352505,-0.8738632267541622,0.24065798686215673,181.03133240930572,3482,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326072,0.6475388370201063,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,246.94080133358872,-0.6992207245312605,0.40218412024697225,-0.6992207245312605,35,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D15_R80L1p00,110,40,-0.15,80,1.0,0.21030216494352505,-0.8738632267541622,0.24065798686215673,181.03133240930572,3482,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326072,0.6475388370201063,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,246.94080133358872,-0.6992207245312605,0.40218412024697225,-0.6992207245312605,35,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D15_R80L1p02,110,40,-0.15,80,1.02,0.21030216494352505,-0.8738632267541622,0.24065798686215673,181.03133240930572,3482,-0.22223753493752263,-0.3825580141011322,-0.7310053433057724,-0.8372026164326072,0.6475388370201063,-0.6992207245312605,-0.21690790879755917,-0.49117155705750504,246.94080133358872,-0.6992207245312605,0.40218412024697225,-0.6992207245312605,35,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.030633377871667,0.39348910693757516,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D15_R100L0p98,110,40,-0.15,100,0.98,0.21685011846296853,-0.8547038319813797,0.25371375481055847,209.68961439791224,3398,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361398,0.6475388370201058,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,248.32092533536053,-0.6992207245312605,0.40266142619212,-0.6992207245312605,35,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874559,0.41025708580199666,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D15_R100L1p00,110,40,-0.15,100,1.0,0.21685011846296853,-0.8547038319813797,0.25371375481055847,209.68961439791224,3398,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361398,0.6475388370201058,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,248.32092533536053,-0.6992207245312605,0.40266142619212,-0.6992207245312605,35,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874559,0.41025708580199666,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D15_R100L1p02,110,40,-0.15,100,1.02,0.21685011846296853,-0.8547038319813797,0.25371375481055847,209.68961439791224,3398,-0.22223753493752263,-0.3825580141011322,-0.7251790917622574,-0.8336765296361398,0.6475388370201058,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,248.32092533536053,-0.6992207245312605,0.40266142619212,-0.6992207245312605,35,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.202393088874559,0.41025708580199666,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D18_R60L0p98,110,40,-0.18,60,0.98,0.3004781226644828,-0.7126457496284333,0.4216374304079541,1281.7119546350634,741,-0.22223753493752263,-0.3825580141011322,-0.30730755840679036,-0.5822920017818995,0.6475388370201063,-0.6992207245312605,-0.2060349576096736,-0.49034666595960474,313.89063575982766,-0.7126457496284333,0.4228858832383664,-0.7126457496284333,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.743654581064797,0.36547290703075486,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D18_R60L1p00,110,40,-0.18,60,1.0,0.3004781226644828,-0.7126457496284333,0.4216374304079541,1281.7119546350634,741,-0.22223753493752263,-0.3825580141011322,-0.30730755840679036,-0.5822920017818995,0.6475388370201063,-0.6992207245312605,-0.2060349576096736,-0.49034666595960474,313.89063575982766,-0.7126457496284333,0.4228858832383664,-0.7126457496284333,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.743654581064797,0.36547290703075486,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D18_R60L1p02,110,40,-0.18,60,1.02,0.3004781226644828,-0.7126457496284333,0.4216374304079541,1281.7119546350634,741,-0.22223753493752263,-0.3825580141011322,-0.30730755840679036,-0.5822920017818995,0.6475388370201063,-0.6992207245312605,-0.2060349576096736,-0.49034666595960474,313.89063575982766,-0.7126457496284333,0.4228858832383664,-0.7126457496284333,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.743654581064797,0.36547290703075486,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X110S40D18_R80L0p98,110,40,-0.18,80,0.98,0.25236006963377866,-0.8405168855334043,0.30024390226690956,459.00891825040253,1595,-0.22223753493752263,-0.3825580141011322,-0.7364816025639084,-0.8405168855334043,0.6475388370201063,-0.6992207245312605,-0.2060349576096745,-0.49034666595960474,295.42849051363083,-0.7179610774225003,0.4176245493149917,-0.7179610774225003,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857758,0.34653721269393184,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D18_R80L1p00,110,40,-0.18,80,1.0,0.25236006963377866,-0.8405168855334043,0.30024390226690956,459.00891825040253,1595,-0.22223753493752263,-0.3825580141011322,-0.7364816025639084,-0.8405168855334043,0.6475388370201063,-0.6992207245312605,-0.2060349576096745,-0.49034666595960474,295.42849051363083,-0.7179610774225003,0.4176245493149917,-0.7179610774225003,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857758,0.34653721269393184,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D18_R80L1p02,110,40,-0.18,80,1.02,0.25236006963377866,-0.8405168855334043,0.30024390226690956,459.00891825040253,1595,-0.22223753493752263,-0.3825580141011322,-0.7364816025639084,-0.8405168855334043,0.6475388370201063,-0.6992207245312605,-0.2060349576096745,-0.49034666595960474,295.42849051363083,-0.7179610774225003,0.4176245493149917,-0.7179610774225003,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857758,0.34653721269393184,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D18_R100L0p98,110,40,-0.18,100,0.98,0.2535970509690817,-0.8372347823614532,0.30289837010091886,471.51862365588175,1594,-0.22223753493752263,-0.3825580141011322,-0.7310584919669951,-0.8372347823614532,0.6475388370201061,-0.6992207245312605,-0.20603495760967472,-0.49034666595960474,297.36699104850817,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640269,0.36170212427426146,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D18_R100L1p00,110,40,-0.18,100,1.0,0.2535970509690817,-0.8372347823614532,0.30289837010091886,471.51862365588175,1594,-0.22223753493752263,-0.3825580141011322,-0.7310584919669951,-0.8372347823614532,0.6475388370201061,-0.6992207245312605,-0.20603495760967472,-0.49034666595960474,297.36699104850817,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640269,0.36170212427426146,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S40D18_R100L1p02,110,40,-0.18,100,1.02,0.2535970509690817,-0.8372347823614532,0.30289837010091886,471.51862365588175,1594,-0.22223753493752263,-0.3825580141011322,-0.7310584919669951,-0.8372347823614532,0.6475388370201061,-0.6992207245312605,-0.20603495760967472,-0.49034666595960474,297.36699104850817,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,23,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.705029260640269,0.36170212427426146,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S50D10_R60L0p98,110,50,-0.1,60,0.98,0.23483027189088945,-0.6992207245312605,0.33584569743454556,312.6652150349107,1380,-0.22223753493752263,-0.3825580141011322,-0.20885690727373718,-0.5643134086518344,0.6475388370201061,-0.6992207245312605,-0.19837267734205544,-0.49034666595960474,109.10204369925036,-0.6992207245312605,0.33410167322332485,-0.6992207245312605,47,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.487161846985061,0.43805753149070686,2023-02-03,2023-02-28,1.0,1.0,0
V10_X110S50D10_R60L1p00,110,50,-0.1,60,1.0,0.23483027189088945,-0.6992207245312605,0.33584569743454556,312.6652150349107,1380,-0.22223753493752263,-0.3825580141011322,-0.20885690727373718,-0.5643134086518344,0.6475388370201061,-0.6992207245312605,-0.19837267734205544,-0.49034666595960474,109.10204369925036,-0.6992207245312605,0.33410167322332485,-0.6992207245312605,47,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.487161846985061,0.43805753149070686,2023-02-03,2023-02-28,1.0,1.0,0
