date,qqq,tqqq,price_source,cash_yield_pct
1997-11-24,21.76886349606929,7.13462815608573,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-11-25,21.934526954303088,7.294221396118919,NDX_synth_L3.0_D0.0135,5.139999866485596
1997-11-26,22.065110802535024,7.42113014632588,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-11-28,22.197598235486176,7.551412665044235,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-12-01,22.804460012219877,8.167321458509736,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-12-02,22.230560171972485,7.546965141295666,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-12-03,22.4323556285082,7.749026345162278,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-12-04,22.245141424571056,7.55146104914533,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-12-05,22.61513329353335,7.9247985366051354,NDX_synth_L3.0_D0.0135,5.159999847412109
1997-12-08,22.882432183598283,8.2021293564988,NDX_synth_L3.0_D0.0135,5.190000057220459
1997-12-09,22.200979806715033,7.465518656783508,NDX_synth_L3.0_D0.0135,5.099999904632568
1997-12-10,21.83204290543588,7.089909965847126,NDX_synth_L3.0_D0.0135,5.059999942779541
1997-12-11,21.170031338889697,6.441722344380502,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-12-12,20.675793165943595,5.98762770816879,NDX_synth_L3.0_D0.0135,5.050000190734863
1997-12-15,20.800250979340646,6.093034606755184,NDX_synth_L3.0_D0.0135,5.090000152587891
1997-12-16,21.07346568451876,6.330345825661681,NDX_synth_L3.0_D0.0135,5.059999942779541
