start_date,full_date,age_td,age_bucket,horizon_y,Jump_CAGR,Jump_MDD,Jump_Final,Wait_CAGR,Wait_MDD,Wait_Final,CAGR_Diff,Jump_Outperformed
2010-01-04,2009-04-22,177,127_252,5,0.5020083856103223,-0.4391139408805492,7.625908194955589,0.0006417834836272007,0.0,1.0032091400101193,0.5013666021266951,True
2010-02-01,2009-04-22,196,127_252,3,0.4028899282785323,-0.4391139408805492,2.761725330284823,0.000835668494076236,0.0,1.0025097258701117,0.4020542597844561,True
2010-02-01,2009-04-22,196,127_252,5,0.5423304787700536,-0.4391139408805492,8.704569509062141,0.0006364720802685131,0.0,1.0031825473946157,0.5416940066897851,True
2010-03-01,2009-04-22,215,127_252,3,0.3419680542248271,-0.4391139408805492,2.4172514997098604,0.000834053795335743,0.0,1.0025048724724908,0.3411340004294914,True
2010-03-01,2009-04-22,215,127_252,5,0.5696801409859531,-0.4391139408805492,9.503195625165693,0.0006235833072703034,0.0,1.0031180194888123,0.5690565576786828,True
2010-04-01,2009-04-22,238,127_252,3,0.27893091101190315,-0.4391139408805492,2.0922856134093637,0.0008124277085499454,0.0,1.002439871146038,0.2781184833033532,True
2010-04-01,2009-04-22,238,127_252,5,0.47963867241958447,-0.4391139408805492,7.09054097299167,0.0006004155463106287,0.0,1.00300533461531,0.47903825687327384,True
2010-05-03,2009-04-22,259,253_504,3,0.3506017050292489,-0.4391139408805491,2.4642187894165772,0.0007872684588219325,0.0,1.0023642537611455,0.349814436570427,True
2010-05-03,2009-04-22,259,253_504,5,0.5183568856806957,-0.4391139408805491,8.049531842336801,0.00057800884273429,0.0,1.0028898766198586,0.5177788768379614,True
2010-06-01,2009-04-22,279,253_504,3,0.44977090627742977,-0.4391139408805492,3.0449268232790554,0.0007572426293076528,0.0,1.0022719374189468,0.4490136636481221,True
2010-06-01,2009-04-22,279,253_504,5,0.5788638586084123,-0.4391139408805492,9.80862248341238,0.0005549238203641504,0.0,1.0027773765510555,0.5783089347880481,True
