strategy,arm_dd,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,score
BH_A20_F60_M120_W35_X120S40D20,-0.2,60,120,0.35,120,40,-0.2,0.24579840928075192,-0.8684128970820182,0.2830432506318906,397.81598253475585,2024,-0.33158648874441965,-0.4616307465805878,-0.7978278920049867,-0.8684128970820182,0.6475388370201061,-0.6992207245312605,-0.3502245789005146,-0.5499605073457781,388.6480502645842,-0.7382854431558048,0.4415918571153763,-0.7382854431558048,0.8123175715119673,0.7867964842053997,32,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.775952245926987,0.6614998557148254,2023-01-25,2023-03-20,1.0,1.0,0,0.9390482046180282
BH_A20_F80_M120_W35_X120S40D20,-0.2,80,120,0.35,120,40,-0.2,0.2471466231977515,-0.8732105477086654,0.28303210931919315,409.7099205055042,2024,-0.2850818522762304,-0.4271403992714783,-0.8007233533715679,-0.8732105477086654,0.6475388370201063,-0.6992207245312605,-0.3530725645136352,-0.5499605073457781,379.6453174895229,-0.7432067679962961,0.43952717683416864,-0.7432067679962961,0.8019556333917105,0.7828509952265551,20,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3033960491533225,0.6153667301204373,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,0.9367530798109592
BH_A20_F60_M120_W35_X150S40D15,-0.2,60,120,0.35,150,40,-0.15,0.238615790414626,-0.6992207245312605,0.3412596080795343,339.8494145337937,2022,-0.4617222601150085,-0.504938298803906,0.24244102159093162,-0.1681952713631828,0.6475388370201063,-0.6992207245312605,-0.33965780778231935,-0.5256928942638308,157.22127737836558,-0.6992207245312605,0.36409269135623057,-0.6992207245312605,0.5621716287215411,0.5393810343500526,54,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.775952245926987,0.6614998557148254,2023-01-25,2023-03-20,1.0,1.0000000000000002,0,0.936582951544827
BH_A25_F80_M120_W35_X150S40D15,-0.25,80,120,0.35,150,40,-0.15,0.22622968991575032,-0.5804007047324976,0.3897819007990659,258.46645680033714,2011,-0.4068444152228383,-0.44824487463735996,0.30310060320273635,-0.16819527136318269,1.1938242172670082,-0.14723087963306436,-0.3071306257569558,-0.5243310463848845,130.18100837826972,-0.5804007047324976,0.34850749134230985,-0.5804007047324976,0.5021891418563923,0.4906196262024399,36,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0,0,0.9344625898595212
BH_A30_F40_M150_W35_X120S40D20,-0.3,40,150,0.35,120,40,-0.2,0.2547671874476991,-0.6634270799175093,0.38401686509296085,483.65416040008176,2010,-0.06116031602144956,-0.41256097682938575,-0.4268158148116621,-0.5744526764584549,0.0018368852408510161,0.0,0.06711487991259024,-0.24459632019237165,117.96138994851059,-0.6634270799175093,0.3404471757897385,-0.6634270799175093,0.6865148861646234,0.6685523970757036,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942414,0.5850484205507684,2023-02-03,2023-02-07,1.0,1.0,0,0.9328543123217876
BH_A25_F80_M100_W100_X150S20D20,-0.25,80,100,1.0,150,20,-0.2,0.24755955339758473,-0.7193544439688819,0.34414127204348477,413.42080630541125,2577,-0.6498644232394808,-0.697658267244816,-0.2985100815143198,-0.5690465572690158,1.1072031578673305,-0.14723087963306425,-0.36685962893903457,-0.5886054363334113,287.16257548088885,-0.6120153352558861,0.41516850524731064,-0.6120153352558861,0.7358435493286631,0.7358435493286631,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661191,0.6001717370995873,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,0.9304370431595351
BH_A25_F80_M120_W100_X150S20D20,-0.25,80,120,1.0,150,20,-0.2,0.24755955339758473,-0.7193544439688819,0.34414127204348477,413.42080630541125,2577,-0.6498644232394808,-0.697658267244816,-0.2985100815143198,-0.5690465572690158,1.1072031578673305,-0.14723087963306425,-0.36685962893903457,-0.5886054363334113,287.16257548088885,-0.6120153352558861,0.41516850524731064,-0.6120153352558861,0.7358435493286631,0.7358435493286631,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661191,0.6001717370995873,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,0.9304370431595351
BH_A25_F80_M150_W100_X150S20D20,-0.25,80,150,1.0,150,20,-0.2,0.24755955339758473,-0.7193544439688819,0.34414127204348477,413.42080630541125,2577,-0.6498644232394808,-0.697658267244816,-0.2985100815143198,-0.5690465572690158,1.1072031578673305,-0.14723087963306425,-0.36685962893903457,-0.5886054363334113,287.16257548088885,-0.6120153352558861,0.41516850524731064,-0.6120153352558861,0.7358435493286631,0.7358435493286631,31,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661191,0.6001717370995873,2023-02-03,2023-02-03,1.0,1.0000000000000002,0,0.9304370431595351
BH_A30_F60_M120_W35_X150S20D20,-0.3,60,120,0.35,150,20,-0.2,0.24029521749494154,-0.592163341055205,0.40579211990182923,352.6258507069313,1973,-0.4432060277232417,-0.48790865624508717,-0.34755201634177624,-0.5735891931729445,0.00183688524085035,0.0,0.17036762075839507,-0.08754940378393139,129.4719496813263,-0.592163341055205,0.34805944543942924,-0.592163341055205,0.6768826619964974,0.6614921871408861,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.7759522459269865,0.6614998557148253,2023-01-25,2023-03-20,1.0,1.0000000000000002,0,0.9294652049335252
BH_A30_F40_M100_W35_X120S40D20,-0.3,40,100,0.35,120,40,-0.2,0.25201318739027245,-0.6469452382888086,0.3895433067207599,455.5586629876199,1987,-0.3088671120719013,-0.4788532331548997,-0.3008496855327246,-0.5744526764584535,0.0018368852408519043,0.0,0.11937106988187773,-0.2076045033424757,123.78688175747996,-0.6469452382888086,0.3443821676772185,-0.6469452382888086,0.6865148861646234,0.6740475932668724,42,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968974,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0,0,0.9280246100579903
BH_A20_F80_M120_W35_X150S40D15,-0.2,80,120,0.35,150,40,-0.15,0.23227362193703938,-0.6992207245312605,0.33218926983714564,295.5040173526186,2047,-0.4068444152228383,-0.44824487463735996,0.19978992912680238,-0.16819527136318257,0.6475388370201061,-0.6992207245312605,-0.30713062575695615,-0.5243310463848844,161.89317888814782,-0.6992207245312605,0.3665287040505212,-0.6992207245312605,0.5497664915353182,0.5332720885417909,38,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.3033960491533225,0.6153667301204373,2023-02-03,2023-03-20,1.0,1.0,0,0.9261571960762619
BH_A20_F60_M120_W100_X100S40D20,-0.2,60,120,1.0,100,40,-0.2,0.24261013919220908,-0.7663723065760829,0.31656955387142965,370.9975791682575,2534,-0.7225165038154144,-0.7663723065760829,-0.5398243223484338,-0.748768013880858,0.6475388370201063,-0.6992207245312605,-0.44125694391345605,-0.6369464556883765,383.5625573032677,-0.6996182733070699,0.4404311268472576,-0.6996182733070699,0.8115878575598365,0.8115878575598365,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0,0,0.923522651024149
BH_A20_F60_M100_W100_X100S40D20,-0.2,60,100,1.0,100,40,-0.2,0.24261013919220908,-0.7663723065760829,0.31656955387142965,370.9975791682575,2534,-0.7225165038154144,-0.7663723065760829,-0.5398243223484338,-0.748768013880858,0.6475388370201063,-0.6992207245312605,-0.44125694391345605,-0.6369464556883765,383.5625573032677,-0.6996182733070699,0.4404311268472576,-0.6996182733070699,0.8115878575598365,0.8115878575598365,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0,0,0.923522651024149
BH_A20_F60_M150_W100_X100S40D20,-0.2,60,150,1.0,100,40,-0.2,0.24261013919220908,-0.7663723065760829,0.31656955387142965,370.9975791682575,2534,-0.7225165038154144,-0.7663723065760829,-0.5398243223484338,-0.748768013880858,0.6475388370201063,-0.6992207245312605,-0.44125694391345605,-0.6369464556883765,383.5625573032677,-0.6996182733070699,0.4404311268472576,-0.6996182733070699,0.8115878575598365,0.8115878575598365,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0,0,0.923522651024149
BH_A30_F40_M120_W35_X120S40D20,-0.3,40,120,0.35,120,40,-0.2,0.24765538064192238,-0.6049329537038464,0.4093931056749235,414.28659555528543,1988,-0.32173468182568254,-0.516180319386256,-0.34930050077631447,-0.5747319243593844,0.0018368852408514602,0.0,0.1145067010427423,-0.1133122044705781,123.24460454888829,-0.6049329537038464,0.3440232323201431,-0.6049329537038464,0.6865148861646234,0.6710412660965474,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153321,0.6153667301204371,2023-02-03,2023-03-20,1.0,1.0,0,0.9233362349808361
BH_A20_F80_M100_W35_X200S20D20,-0.2,80,100,0.35,200,20,-0.2,0.24125973111709453,-0.7266067402404338,0.3320361865033922,360.1713630128922,2436,-0.6028846933332942,-0.6394845686504569,-0.5336089968533535,-0.6818512462589317,0.6475388370201061,-0.6992207245312605,-0.47426191071780976,-0.6314966074783424,328.3355359989314,-0.7266067402404338,0.42680420452818346,-0.7266067402404338,0.7923234092235844,0.7822081021518146,101,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.7999033607804025,0.5662134408669072,2023-02-03,2023-02-16,1.0,1.0,1,0.9221988884202376
BH_A20_F40_M100_W35_X120S40D20,-0.2,40,100,0.35,120,40,-0.2,0.2461862936347594,-0.8756885939548237,0.2811345212604882,401.2033792697089,2021,-0.3452618741915444,-0.5062965988810026,-0.7957633526982603,-0.8756885939548237,0.6475388370201061,-0.6992207245312605,-0.3898299084212331,-0.6035307965486245,396.1184078141617,-0.7159546045272234,0.4432713860564905,-0.7159546045272234,0.8206363105662581,0.8001244061506269,58,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0000000000000002,0,0.9189588131294896
BH_A30_F80_M150_W35_X120S40D20,-0.3,80,150,0.35,120,40,-0.2,0.24848482688574536,-0.648175761180096,0.38336025776919436,421.853899081174,1988,-0.2680957183125692,-0.4505067500861797,-0.3865037626325637,-0.5645312519475085,0.0018368852408519043,0.0,0.11546965889776217,-0.20939037513929448,123.35195457000707,-0.648175761180096,0.3440944042963434,-0.648175761180096,0.6762988908347928,0.6628247992098277,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942415,0.5850484205507686,2023-02-03,2023-02-07,1.0,1.0,0,0.9178468659645658
BH_A30_F80_M100_W35_X100S40D20,-0.3,80,100,0.35,100,40,-0.2,0.24931238948906742,-0.6309470685569756,0.3951399442417,429.5366223127436,1973,-0.42314288630867203,-0.5420506673218655,-0.2444326785685753,-0.5643134086518345,0.0018368852408516823,0.0,0.17009376310396318,-0.1709406932404589,129.44142017805342,-0.6309470685569756,0.3480401029202349,-0.6309470685569756,0.6771745475773496,0.6712538990218678,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968972,0.6184786476793961,2023-02-03,2023-02-16,1.0,1.0,0,0.917822863837145
BH_A30_F80_M120_W35_X150S20D20,-0.3,80,120,0.35,150,20,-0.2,0.23402566556564497,-0.5870310576028963,0.39865976856705637,307.1634450929324,1973,-0.3868820136604989,-0.42967578811226925,-0.3467227184183832,-0.5730472011590659,0.0018368852408519043,0.0,0.165008972373478,-0.07228552891247997,128.87457045616998,-0.5870310576028963,0.3476801909343967,-0.5870310576028963,0.6679801517805021,0.6568192530421525,33,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,0.9177829860573402
BH_A20_F60_M100_W35_X120S40D20,-0.2,60,100,0.35,120,40,-0.2,0.24240754436987322,-0.8806258877212311,0.2752673385484316,369.35362236793554,2079,-0.4024417536997117,-0.5187006523387157,-0.8033646577387783,-0.8806258877212311,0.6475388370201061,-0.6992207245312605,-0.3475609215286366,-0.5760657473839836,415.06125991389393,-0.7216854153999426,0.4474008120639459,-0.7216854153999426,0.8123175715119673,0.796581632680024,32,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.807828601742637,0.6646117732737842,2023-01-25,2023-02-16,1.0,1.0,0,0.9172268045289393
BH_A20_F80_M100_W100_X200S20D20,-0.2,80,100,1.0,200,20,-0.2,0.24297542736460653,-0.719978257838543,0.3374760622550555,373.9795403118592,2578,-0.6506426982712821,-0.7179440085521429,-0.45972230835545314,-0.6802337755662096,0.6475388370201061,-0.6992207245312605,-0.4829661209173467,-0.6409172578663991,338.20629669427433,-0.713672174472177,0.4293900044537391,-0.713672174472177,0.7923234092235844,0.7923234092235844,91,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.687322991590149,0.555222823567259,2023-02-03,2023-02-03,1.0,1.0000000000000002,1,0.9125562577658792
BH_A20_F80_M150_W100_X200S20D20,-0.2,80,150,1.0,200,20,-0.2,0.24297542736460653,-0.719978257838543,0.3374760622550555,373.9795403118592,2578,-0.6506426982712821,-0.7179440085521429,-0.45972230835545314,-0.6802337755662096,0.6475388370201061,-0.6992207245312605,-0.4829661209173467,-0.6409172578663991,338.20629669427433,-0.713672174472177,0.4293900044537391,-0.713672174472177,0.7923234092235844,0.7923234092235844,91,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.687322991590149,0.555222823567259,2023-02-03,2023-02-03,1.0,1.0000000000000002,1,0.9125562577658792
BH_A20_F80_M120_W100_X200S20D20,-0.2,80,120,1.0,200,20,-0.2,0.24297542736460653,-0.719978257838543,0.3374760622550555,373.9795403118592,2578,-0.6506426982712821,-0.7179440085521429,-0.45972230835545314,-0.6802337755662096,0.6475388370201061,-0.6992207245312605,-0.4829661209173467,-0.6409172578663991,338.20629669427433,-0.713672174472177,0.4293900044537391,-0.713672174472177,0.7923234092235844,0.7923234092235844,91,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.687322991590149,0.555222823567259,2023-02-03,2023-02-03,1.0,1.0000000000000002,1,0.9125562577658792
BH_A25_F60_M120_W35_X150S40D15,-0.25,60,120,0.35,150,40,-0.15,0.22606466626970856,-0.5804007047324975,0.38949757370453253,257.520728294698,2011,-0.4617222601150085,-0.504938298803906,0.3014463919593944,-0.1681952713631828,0.9032933212481495,-0.14723087963306436,-0.3031865040337266,-0.5243310463848844,113.4563917270058,-0.5804007047324975,0.33727808895221667,-0.5804007047324975,0.5089025102159953,0.49320650954598694,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.77595224592699,0.6614998557148256,2023-01-25,2023-03-20,1.0,1.0,0,0.9121766844134971
BH_A30_F80_M100_W35_X120S40D20,-0.3,80,100,0.35,120,40,-0.2,0.24765671320934368,-0.6309470685569755,0.39251583144011376,414.2986474681776,1973,-0.4320875330230519,-0.5449351647919463,-0.25975866205345066,-0.5645312519475085,0.0018368852408519043,0.0,0.17009376310396385,-0.1709406932404588,129.44142017805345,-0.6309470685569755,0.34804010292023513,-0.6309470685569755,0.6762988908347928,0.6707769286390615,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968975,0.6184786476793963,2023-02-03,2023-02-16,1.0,1.0,0,0.9121129263008866
BH_A20_F60_M150_W35_X200S20D20,-0.2,60,150,0.35,200,20,-0.2,0.25273684126096985,-0.7389828475492837,0.3420063701060592,462.7849838810612,1224,-0.5901656659944852,-0.6578111824945911,-0.4183490981522088,-0.5643134086518344,0.6475388370201063,-0.6992207245312605,-0.571378395522852,-0.6587960791353149,259.94677747835755,-0.7389828475492837,0.40658647777790247,-0.7389828475492837,0.8045826036193812,0.7815731874578087,107,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.982130219717948,0.48637863755266575,2023-01-25,2023-02-07,1.0,1.0,3,0.9119395500742875
BH_A20_F60_M120_W35_X200S40D15,-0.2,60,120,0.35,200,40,-0.15,0.23289038971460552,-0.6992207245312605,0.3330713486370548,299.5589771932073,1640,-0.35655001008474874,-0.4085058382340553,0.11898427495314001,-0.1843794366488627,0.6475388370201065,-0.6992207245312605,-0.46436743369114797,-0.601510617937826,128.86439158237292,-0.6992207245312605,0.3476737145572293,-0.6992207245312605,0.6368943374197314,0.6123947256617681,107,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.363229673424963,0.6212079657705818,2023-01-25,2023-03-20,1.0,1.0,3,0.9092096048713094
BH_A20_F80_M150_W35_X200S40D20,-0.2,80,150,0.35,200,40,-0.2,0.24085363713265928,-0.6469852236349416,0.3722706923343273,356.97567223742266,1228,-0.52032899694435,-0.6469852236349416,-0.5015551604536688,-0.6243214223439696,1.1938242172670082,-0.14723087963306447,-0.5563012737276407,-0.6467939471425616,251.85657849697336,-0.6467939471425616,0.4038729825715779,-0.6467939471425616,0.752918855808523,0.7362280066367843,97,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.810311477768442,0.4696048958137064,2023-02-03,2023-02-07,1.0,1.0000000000000002,1,0.9069695656392298
BH_A20_F80_M120_W35_X200S40D15,-0.2,80,120,0.35,200,40,-0.15,0.2273750064843778,-0.6992207245312605,0.32518344852664965,265.1229097958499,1646,-0.29311573166137883,-0.3582652629197428,0.11284802899088753,-0.17796681615606025,0.6475388370201063,-0.6992207245312605,-0.4428353098708959,-0.5875578929483021,131.54470739822042,-0.6992207245312605,0.3493628429662379,-0.6992207245312605,0.6252189141856392,0.6066077410031303,97,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.167493935042609,0.6020993360165878,2023-02-03,2023-03-20,1.0,1.0,1,0.9045768277211989
BH_A20_F40_M150_W35_X200S40D20,-0.2,40,150,0.35,200,40,-0.2,0.24708215914149867,-0.6734226351498731,0.3669050403785573,409.13350373684307,1277,-0.5031096825951975,-0.6617092574674024,-0.5004054287729711,-0.6169380629834457,1.297815059700123,-0.14723087963306436,-0.5934850641650019,-0.6667161872538321,241.77548137979426,-0.6734226351498731,0.4003753172116056,-0.6734226351498731,0.7666374781085814,0.7467525219602398,125,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.644567264988894,0.45342417775962884,2023-02-03,2023-02-07,1.0,1.0,1,0.9023329823111922
BH_A20_F40_M120_W35_X200S20D20,-0.2,40,120,0.35,200,20,-0.2,0.242132298632588,-0.7398502102173563,0.32727205492237865,367.1313786031916,2550,-0.6573329206692283,-0.7163877830388259,-0.4939309561630165,-0.6547848596619565,0.6475388370201063,-0.6992207245312605,-0.4910900476023372,-0.6109044122278844,310.8583473643174,-0.7325546322830857,0.4220419556129136,-0.7325546322830857,0.8083771161704612,0.787471382644677,127,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.975705846196869,0.583376094102429,2023-02-03,2023-03-20,1.0,1.0,1,0.8986270218139076
BH_A20_F40_M120_W35_X120S40D20,-0.2,40,120,0.35,120,40,-0.2,0.24324292404117442,-0.863965015330527,0.281542562169739,376.1778290307965,2017,-0.35745184322854984,-0.5416580567249114,-0.7918538882374697,-0.863965015330527,0.6475388370201061,-0.6992207245312605,-0.3924814798794456,-0.5563523449003843,371.2853537947079,-0.7325546322830858,0.4375684440789802,-0.7325546322830858,0.8206363105662581,0.7927154102012598,59,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153326,0.6153667301204376,2023-02-03,2023-03-20,1.0,1.0,0,0.8985595116530636
BH_A20_F40_M100_W35_X200S20D20,-0.2,40,100,0.35,200,20,-0.2,0.2407711410389659,-0.7159546045272236,0.33629386488541085,356.32982888693016,2001,-0.6217356138604359,-0.6690498559981775,-0.537847765037883,-0.6847427231660907,0.6475388370201063,-0.6992207245312605,-0.5386605552757202,-0.6522816789918178,299.25461470381686,-0.7159546045272236,0.4187397087473703,-0.7159546045272236,0.8083771161704612,0.7890424167378484,129,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.323649687891532,0.5197193505213008,2023-02-03,2023-02-16,1.0,1.0000000000000002,1,0.8964505479888092
BH_A20_F40_M120_W35_X200S40D20,-0.2,40,120,0.35,200,40,-0.2,0.23795641871279005,-0.7125952070923542,0.33392930003520255,334.9560813442399,2508,-0.6214328635298447,-0.6866747017173922,-0.5655891633762946,-0.7036665258313517,1.2978150597001212,-0.14723087963306447,-0.488329364491109,-0.6087936859338612,299.02837512073154,-0.6087936859338612,0.4186741411958359,-0.6087936859338612,0.7666374781085814,0.7493424455663803,127,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.975705846196864,0.5833760941024285,2023-02-03,2023-03-20,1.0,1.0,1,0.8958525155485669
BH_A20_F40_M150_W35_X200S20D20,-0.2,40,150,0.35,200,20,-0.2,0.25116887246646624,-0.7332520366765647,0.34254098168602304,447.2647947510266,2003,-0.550230494383477,-0.6734648082190595,-0.4179948434711457,-0.5643134086518345,0.6475388370201061,-0.6992207245312605,-0.5956783870566026,-0.6685143967449413,250.68996428028544,-0.7332520366765647,0.40347498836124074,-0.7332520366765647,0.8083771161704612,0.7847103191620355,125,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.644567264988895,0.45342417775962895,2023-02-03,2023-02-07,1.0,1.0,1,0.8946429760687833
BH_A20_F60_M150_W35_X150S40D15,-0.2,60,150,0.35,150,40,-0.15,0.2309813750024543,-0.6992207245312605,0.3303411453619288,287.1788430153554,2065,-0.45918865630776884,-0.5482267498426107,0.09134512405356254,-0.15216773807744066,0.6475388370201065,-0.6992207245312605,-0.3660308984752879,-0.5880669535212051,150.49737195542068,-0.6992207245312605,0.36046548704603487,-0.6992207245312605,0.5621716287215411,0.5420576859584652,54,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.465392211716079,0.6311815461451565,2023-01-25,2023-02-07,1.0,1.0,0,0.8929558774979823
BH_A30_F60_M150_W35_X100S40D20,-0.3,60,150,0.35,100,40,-0.2,0.24050705484056678,-0.6563526367084329,0.36642963155704605,354.26991745082404,1989,-0.36747866356458503,-0.46748054694231433,-0.3896541995089503,-0.5643134086518344,0.0018368852408512382,0.0,0.08954462147840281,-0.21529355408890827,120.46184541313102,-0.6563526367084329,0.3421578555945428,-0.6563526367084329,0.6809690601284296,0.6634848191446069,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.465392211716077,0.6311815461451564,2023-01-25,2023-02-07,1.0,1.0000000000000002,0,0.8923340930229889
BH_A20_F80_M100_W35_X200S40D20,-0.2,80,100,0.35,200,40,-0.2,0.23398811389575647,-0.7269003746295803,0.32189846375439546,306.9089638930717,1561,-0.5612802817624453,-0.6017146007552203,-0.5996488851905202,-0.7269003746295803,1.193824217267009,-0.14723087963306447,-0.47140994003582004,-0.6294975876372644,294.9222245650372,-0.6294975876372644,0.4174759824099663,-0.6294975876372644,0.752918855808523,0.7441147394074437,101,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.799903360780403,0.5662134408669073,2023-02-03,2023-02-16,1.0,1.0,1,0.891197147240526
BH_A20_F80_M150_W35_X200S20D20,-0.2,80,150,0.35,200,20,-0.2,0.2451740944403471,-0.743904172389775,0.3295775229391858,392.4216197680636,1954,-0.5658168767914196,-0.6435470179733352,-0.4193342290556342,-0.5643134086518345,0.6475388370201063,-0.6992207245312605,-0.5586952191587184,-0.6486996456861901,262.6027690715265,-0.743904172389775,0.40746011045016695,-0.743904172389775,0.7923234092235844,0.7731433973059603,97,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.810311477768444,0.46960489581370657,2023-02-03,2023-02-07,1.0,1.0000000000000002,1,0.8885584552251171
BH_A30_F40_M100_W35_X100S40D20,-0.3,40,100,0.35,100,40,-0.2,0.2464935472547105,-0.6582518295985746,0.3744669382917341,403.9063317604421,1989,-0.37979686920493905,-0.5443170556018022,-0.2863744520869749,-0.5656421292513463,0.0018368852408514602,0.0,0.08352317152812772,-0.23298099732596345,119.79057742776783,-0.6582518295985746,0.3417018791220461,-0.6582518295985746,0.6844716870986574,0.6737633132333226,39,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.335272404968973,0.6184786476793962,2023-02-03,2023-02-16,1.0,1.0000000000000002,0,0.8868723898381362
BH_A20_F40_M150_W35_X150S40D15,-0.2,40,150,0.35,150,40,-0.15,0.23324266927787574,-0.6992207245312605,0.3335751660310635,301.8990455712842,2060,-0.39776906514054844,-0.5625581873833869,0.13548943761403298,-0.15216773807744055,0.6475388370201063,-0.6992207245312605,-0.3831470143172033,-0.5991884635848456,149.64361999617944,-0.6992207245312605,0.35999416342050794,-0.6992207245312605,0.5583771161704612,0.5418819533550923,84,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.992836014942415,0.5850484205507686,2023-02-03,2023-02-07,1.0,1.0000000000000002,0,0.8862232903818847
BH_A25_F60_M150_W100_X100S40D20,-0.25,60,150,1.0,100,40,-0.2,0.2447948832756035,-0.7663723065760829,0.31942031461088694,389.1795350893162,2534,-0.7225165038154144,-0.7663723065760829,-0.2175754416357082,-0.5643134086518345,0.9277666407707255,-0.14723087963306447,-0.4301750244596737,-0.6297457753548236,236.26140803908842,-0.6297457753548236,0.39840407799629185,-0.6297457753548236,0.7494162288382954,0.7494162288382954,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8854817705207862
BH_A25_F60_M120_W100_X100S40D20,-0.25,60,120,1.0,100,40,-0.2,0.2447948832756035,-0.7663723065760829,0.31942031461088694,389.1795350893162,2534,-0.7225165038154144,-0.7663723065760829,-0.2175754416357082,-0.5643134086518345,0.9277666407707255,-0.14723087963306447,-0.4301750244596737,-0.6297457753548236,236.26140803908842,-0.6297457753548236,0.39840407799629185,-0.6297457753548236,0.7494162288382954,0.7494162288382954,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.497234748962006,0.7319147958398969,2023-01-25,2023-01-25,1.0,1.0000000000000002,0,0.8854817705207862
