fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,DotCom_MDD,ActualEra_CAGR,Cycle22_Capture,TradeCount
60,110,0.5,120,30,-0.18,0.24222122787732125,-0.5804007047324975,-0.47332505056799845,0.3225620541678069,0.12129483282534677,22.0
60,110,0.5,120,40,-0.22,0.2891338867980009,-0.6280719652375915,-0.4977176760373243,0.41231696882609503,0.720681375705637,21.0
60,110,0.5,120,40,-0.2,0.2897143481161337,-0.5810372490267552,-0.441136342809604,0.4131236096899211,0.720681375705637,21.0
60,110,0.5,120,40,-0.18,0.2321902332242034,-0.5804007047324975,-0.441136342809604,0.309448582006284,0.1212948328253466,22.0
60,110,0.5,120,50,-0.22,0.2879200341398338,-0.6280719652375916,-0.4977176760373243,0.41231696882609503,0.720681375705637,21.0
60,110,0.5,120,50,-0.2,0.2902161096457305,-0.5810372490267552,-0.5126855748565968,0.41312360968992135,0.720681375705637,21.0
60,110,0.5,120,50,-0.18,0.29640406883883297,-0.5804007047324976,-0.4395113694910884,0.4169358533707541,0.7206813757056368,21.0
60,110,0.65,100,30,-0.22,0.20957784253731626,-0.696365153403294,-0.696365153403294,0.31489337448939403,0.15937243957863867,23.0
60,110,0.65,100,30,-0.2,0.1941807594435967,-0.7109818030929104,-0.7109818030929104,0.29258361220201157,0.10394601950292989,23.0
60,110,0.65,100,30,-0.18,0.21429086116274698,-0.6952221268296396,-0.6952221268296396,0.3090501690719931,0.10394601950293011,23.0
60,110,0.65,100,40,-0.22,0.2733339786962452,-0.6420381731950199,-0.6027904467306694,0.40926199995573787,0.7240547734578116,21.0
60,110,0.65,100,40,-0.2,0.2693424858875417,-0.6219116805369403,-0.6219116805369403,0.40613960968340623,0.7240547734578109,21.0
60,110,0.65,100,40,-0.18,0.22839713387223748,-0.6012951602713412,-0.6012951602713412,0.31602563135837425,0.12219730992767752,22.0
60,110,0.65,100,50,-0.22,0.27213500328290485,-0.6420381731950202,-0.6027904467306694,0.40926199995573764,0.7240547734578112,21.0
60,110,0.65,100,50,-0.2,0.2745050629966981,-0.6219116805369403,-0.6219116805369403,0.40613960968340623,0.7240547734578113,21.0
60,110,0.65,100,50,-0.18,0.22320775249222002,-0.6053736042509018,-0.6012951602713412,0.30297696916041983,0.1221973099276773,22.0
60,110,0.65,110,30,-0.22,0.22095118137879433,-0.6420381731950202,-0.6082089225953382,0.31489337448939403,0.15937243957863903,22.0
60,110,0.65,110,30,-0.2,0.20759476350474082,-0.6082089225953382,-0.6082089225953382,0.2925836122020118,0.10394601950293034,22.0
60,110,0.65,110,30,-0.18,0.22191378049930655,-0.6082089225953382,-0.6082089225953382,0.30905016907199334,0.10394601950293024,22.0
