strategy,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
BH_A25_F70_M120_W80_X110S40D18,70,120,0.8,110,40,-0.18,0.24314994676919532,-0.5804007047324975,0.4189346166994428,375.4123338608785,874,-0.2303906112020423,-0.46184416919976834,-0.21498591682962398,-0.5772613330810107,0.7891823721547635,-0.14723087963306447,-0.2865183795384034,-0.5197288383937959,81.2465086596001,-0.5804007047324975,0.3104543772729327,-0.5804007047324975,0.7009632224168126,0.6970813991733217,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.067177106560068,0.10418277407961184,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W80_X110S40D20,70,120,0.8,110,40,-0.2,0.293444663132155,-0.6057861178106139,0.484403083043072,1105.7135496296544,890,-0.2303906112020423,-0.46184416919976834,-0.21498591682962398,-0.5772613330810107,0.7891823721547644,-0.14723087963306447,-0.3731468780255397,-0.5780417204687416,241.2431839129552,-0.6057861178106139,0.4001868676862279,-0.6057861178106139,0.7441622883829538,0.740280465139463,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839212,0.656717669192899,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X110S40D22,70,120,0.8,110,40,-0.22,0.2951637789310648,-0.6296988616973553,0.46873799030770025,1146.4464354176407,851,-0.2303906112020423,-0.46184416919976834,-0.21498591682962398,-0.5772613330810107,0.7891823721547642,-0.14723087963306447,-0.4498877356463542,-0.6296988616973553,250.1670719728867,-0.6296988616973553,0.4032960396525127,-0.6296988616973553,0.749124343257443,0.7452425200139522,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839215,0.6567176691928992,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X110S50D18,70,120,0.8,110,50,-0.18,0.30080212060672773,-0.591770427437857,0.5083088080441728,1290.4377325325374,874,-0.2303906112020423,-0.46184416919976834,-0.12322350120278502,-0.5643134086518344,0.789182372154764,-0.14723087963306436,-0.393541981621617,-0.591770427437857,252.1247056070873,-0.591770427437857,0.4039642113677855,-0.591770427437857,0.7438704028021016,0.7399885795586106,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.7269667968392115,0.6567176691928989,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X110S50D20,70,120,0.8,110,50,-0.2,0.2987052668573802,-0.6057861178106139,0.49308701218994266,1234.9633917414985,890,-0.2303906112020423,-0.46184416919976834,-0.12322350120278502,-0.5643134086518344,0.7891823721547642,-0.14723087963306436,-0.3731468780255388,-0.578041720468741,241.24318391295554,-0.6057861178106139,0.40018686768622813,-0.6057861178106139,0.7447460595446584,0.7408642363011676,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839216,0.6567176691928993,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X110S50D22,70,120,0.8,110,50,-0.22,0.29394424850686507,-0.6296988616973551,0.4668013019978113,1117.4048026275866,851,-0.2303906112020423,-0.46184416919976834,-0.23487179202984654,-0.5879700943031134,0.7891823721547644,-0.14723087963306447,-0.449887735646354,-0.6296988616973551,250.16707197288673,-0.6296988616973551,0.4032960396525127,-0.6296988616973551,0.7516053706946877,0.7477235474511967,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839216,0.6567176691928993,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X120S30D18,70,120,0.8,120,30,-0.18,0.25328970905786874,-0.5804007047324975,0.43640489577732017,468.3801318191795,874,-0.23354950466376145,-0.464053051991539,-0.13490418049841746,-0.5341364424746026,0.7891823721547657,-0.14723087963306436,-0.1889041107994982,-0.49034666595960474,92.498981840256,-0.5804007047324975,0.3207979908073859,-0.5804007047324975,0.6989200233508465,0.6952665010458404,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.067177106560066,0.10418277407961167,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W80_X120S30D20,70,120,0.8,120,30,-0.2,0.2983750402438292,-0.6057861178106134,0.4925418913893138,1226.4390264795816,890,-0.23354950466376145,-0.464053051991539,-0.2309092006096456,-0.5858361954974319,0.7891823721547637,-0.14723087963306436,-0.28738459998864974,-0.5499605073457778,274.3854409473406,-0.6057861178106134,0.41123875326617654,-0.6057861178106134,0.7429947460595446,0.7393412237545387,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.7269667968392115,0.6567176691928989,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X120S30D22,70,120,0.8,120,30,-0.22,0.29496821224830017,-0.6296988616973553,0.4684274185492608,1141.7407987638205,851,-0.23354950466376145,-0.464053051991539,-0.21498591682962287,-0.57726133308101,0.7891823721547631,-0.14723087963306447,-0.4498877356463542,-0.6296988616973553,250.16707197288642,-0.6296988616973553,0.4032960396525127,-0.6296988616973553,0.7483946293053123,0.7446821180510562,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839214,0.6567176691928991,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X120S40D18,70,120,0.8,120,40,-0.18,0.2437787108897982,-0.5858361954974318,0.4161209443243881,380.61842182923965,874,-0.17577820616130102,-0.4640530519915377,-0.23090920060964537,-0.5858361954974318,0.7891823721547642,-0.14723087963306447,-0.3105700391256716,-0.5359189099489132,78.47395647074035,-0.5804007047324976,0.30770200969340644,-0.5804007047324976,0.7014010507880911,0.6976655899288641,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0671771065600675,0.1041827740796118,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W80_X120S40D20,70,120,0.8,120,40,-0.2,0.3018438274084936,-0.6057861178106143,0.4982679835903047,1318.8820159811219,890,-0.17577820616130102,-0.4640530519915377,-0.23090920060964537,-0.5858361954974318,0.7891823721547637,-0.14723087963306447,-0.28738459998864896,-0.549960507345778,274.3854409473404,-0.6057861178106143,0.41123875326617654,-0.6057861178106143,0.7434325744308231,0.7396971135715961,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839217,0.6567176691928994,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X120S40D22,70,120,0.8,120,40,-0.22,0.296480120907747,-0.6296988616973556,0.4708284212370716,1178.6092137983842,1035,-0.2087997409730018,-0.5169863013642386,-0.21498591682962398,-0.5772613330810106,0.7891823721547646,-0.14723087963306436,-0.4498877356463544,-0.6296988616973556,250.16707197288667,-0.6296988616973556,0.4032960396525127,-0.6296988616973556,0.7516053706946877,0.7473439536248718,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839214,0.6567176691928991,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X120S50D18,70,120,0.8,120,50,-0.18,0.30935534221953964,-0.5804007047324975,0.5330030437542617,1542.6256530059861,874,-0.14397700194636087,-0.4640530519915391,-0.17108898566848352,-0.5643134086518344,0.7891823721547635,-0.14723087963306436,-0.31057003912567227,-0.5359189099489137,286.7557070638614,-0.5804007047324975,0.41504591208964703,-0.5804007047324975,0.7438704028021016,0.7400582252103453,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839214,0.6567176691928991,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X120S50D20,70,120,0.8,120,50,-0.2,0.300388598146462,-0.6057861178106139,0.4958657673307266,1279.3109571760735,1035,-0.2502884690591657,-0.5423144326128755,-0.17984168462814354,-0.5643134086518344,0.7891823721547642,-0.14723087963306436,-0.28738459998864985,-0.5499605073457781,274.38544094734027,-0.6057861178106139,0.41123875326617654,-0.6057861178106139,0.747081144191477,0.7429075632129336,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839213,0.6567176691928991,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W80_X120S50D22,70,120,0.8,120,50,-0.22,0.29525935101166323,-0.6296988616973552,0.46888976457062465,1148.7528376671796,1035,-0.2087997409730018,-0.5169863013642386,-0.2348717920298461,-0.5879700943031131,0.7891823721547633,-0.14723087963306436,-0.4498877356463541,-0.6296988616973552,250.16707197288642,-0.6296988616973552,0.4032960396525127,-0.6296988616973552,0.7540863981319322,0.7498249810621164,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839215,0.6567176691928992,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X100S30D18,70,120,1.0,100,30,-0.18,0.22905842632963158,-0.6136760415409601,0.373256263605238,275.2073273499774,874,-0.4307896386702278,-0.6136760415409601,-0.1447149646224728,-0.5666503353257826,0.7969870376596473,-0.14723087963306447,-0.29522289499239296,-0.5420581551118822,73.82264595642842,-0.5723679297190126,0.3028754201702717,-0.5723679297190126,0.7065090484530064,0.7065090484530064,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9163254627080077,0.08945593761135534,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W100_X100S30D20,70,120,1.0,100,30,-0.2,0.2170381363522209,-0.6136760415409601,0.35366890942529094,210.57386225635028,890,-0.4307896386702278,-0.6136760415409601,-0.19551053647185013,-0.5923870700017803,0.796987037659646,-0.14723087963306436,-0.38079452097964506,-0.5976598879097363,59.86505869178305,-0.6040665013334159,0.2864865355365045,-0.6040665013334159,0.7086981903093987,0.7086981903093987,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9163254627080086,0.08945593761135544,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W100_X100S30D22,70,120,1.0,100,30,-0.22,0.2304990012127166,-0.6469153261849883,0.3563047463599655,284.12948630111185,851,-0.4307896386702278,-0.6136760415409601,-0.1788543574667829,-0.5839478371284802,0.7969870376596473,-0.14723087963306447,-0.45659913586910583,-0.6469153261849883,79.4600051987201,-0.6469153261849883,0.30869106336959584,-0.6469153261849883,0.7140980735551664,0.7140980735551664,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.44326258589782,0.14089798122527986,2023-01-27,2023-01-27,0.0,1.0000000000000002,1
BH_A25_F70_M120_W100_X100S40D18,70,120,1.0,100,40,-0.18,0.2418371941031099,-0.5839478371284802,0.41414177556051274,364.76310949342815,874,-0.27943916346546416,-0.5109542383763718,-0.1788543574667829,-0.5839478371284802,0.7969870376596471,-0.14723087963306447,-0.2952228949923932,-0.5420581551118822,80.59749050974949,-0.5804007047324975,0.3098179794181677,-0.5804007047324975,0.7011091652072388,0.7011091652072388,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0898398707787726,0.10639521813421443,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W100_X100S40D20,70,120,1.0,100,40,-0.2,0.292078799798956,-0.604066501333416,0.48352093545035435,1074.3480599691623,890,-0.27943916346546416,-0.5109542383763718,-0.1788543574667829,-0.5839478371284802,0.796987037659646,-0.14723087963306447,-0.38079452097964506,-0.5976598879097363,239.33161069727345,-0.604066501333416,0.39950689291234864,-0.604066501333416,0.7443082311733801,0.7443082311733801,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0000000000000002,0
BH_A25_F70_M120_W100_X100S40D22,70,120,1.0,100,40,-0.22,0.2937961002304963,-0.6469153261849883,0.45414923458852174,1113.9254865439937,851,-0.27943916346546416,-0.5109542383763718,-0.1788543574667829,-0.5839478371284802,0.7969870376596464,-0.14723087963306436,-0.4565991358691056,-0.6469153261849883,248.1850791684273,-0.6469153261849883,0.40261455496695375,-0.6469153261849883,0.7492702860478693,0.7492702860478693,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191244,0.6649876339170285,2023-01-27,2023-01-27,1.0,1.0000000000000002,0
BH_A25_F70_M120_W100_X100S50D18,70,120,1.0,100,50,-0.18,0.2365910349951208,-0.6107503041161548,0.38737767857111866,325.0381546129864,874,-0.27943916346546416,-0.5109542383763718,-0.13915358641603026,-0.5643134086518344,0.7969870376596453,-0.14723087963306436,-0.4009408031774604,-0.6107503041161548,68.3577115093398,-0.6107503041161548,0.2968308673536455,-0.6107503041161548,0.7027145359019265,0.7027145359019265,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.089839870778772,0.10639521813421439,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W100_X100S50D20,70,120,1.0,100,50,-0.2,0.2973338483845267,-0.6040665013334161,0.49222038919256755,1199.9315053114792,890,-0.27943916346546416,-0.5109542383763718,-0.08286842631509117,-0.5643134086518344,0.7969870376596462,-0.14723087963306436,-0.3807945209796456,-0.5976598879097368,239.33161069727308,-0.6040665013334161,0.3995068929123484,-0.6040665013334161,0.7448920023350847,0.7448920023350847,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.81167866119124,0.6649876339170282,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X100S50D22,70,120,1.0,100,50,-0.22,0.29257785761700705,-0.6469153261849877,0.4522660783790789,1085.7076702236827,851,-0.27943916346546416,-0.5109542383763718,-0.1996555126545655,-0.594487216695063,0.7969870376596464,-0.14723087963306447,-0.45659913586910494,-0.6469153261849877,248.18507916842788,-0.6469153261849877,0.402614554966954,-0.6469153261849877,0.7517513134851138,0.7517513134851138,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.81167866119124,0.6649876339170282,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X110S30D18,70,120,1.0,110,30,-0.18,0.2431407096619791,-0.5723679297190128,0.42479792636415153,375.33636543222383,874,-0.2640386410995861,-0.5005018798690113,-0.09782807260350057,-0.542894022408336,0.7969870376596464,-0.14723087963306436,-0.2952228949923922,-0.5420581551118817,73.82264595642836,-0.5723679297190128,0.3028754201702717,-0.5723679297190128,0.6986281377699942,0.6986281377699942,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9163254627080064,0.08945593761135522,2023-01-27,2023-01-27,0.0,1.0000000000000002,1
BH_A25_F70_M120_W100_X110S30D20,70,120,1.0,110,30,-0.2,0.22857294454436783,-0.6040665013334159,0.378390366027277,272.26177937633753,890,-0.2640386410995861,-0.5005018798690113,-0.19551053647185113,-0.5923870700017808,0.7969870376596468,-0.14723087963306436,-0.3807945209796456,-0.5976598879097368,59.86505869178298,-0.6040665013334159,0.28648653553650427,-0.6040665013334159,0.7014010507880911,0.7014010507880911,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9163254627080077,0.08945593761135534,2023-01-27,2023-01-27,0.0,1.0000000000000002,1
BH_A25_F70_M120_W100_X110S30D22,70,120,1.0,110,30,-0.22,0.2421613883932523,-0.646915326184988,0.37433243361435725,367.36562973542885,851,-0.2640386410995861,-0.5005018798690113,-0.17885435746678324,-0.5839478371284803,0.796987037659646,-0.14723087963306447,-0.4565991358691055,-0.646915326184988,79.46000519872008,-0.646915326184988,0.30869106336959584,-0.646915326184988,0.7068009340338587,0.7068009340338587,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.44326258589782,0.14089798122527986,2023-01-27,2023-01-27,0.0,1.0,1
BH_A25_F70_M120_W100_X110S40D18,70,120,1.0,110,40,-0.18,0.24280178538547004,-0.5839478371284803,0.4157936205045807,372.5591790841899,874,-0.2640386410995861,-0.5005018798690113,-0.17885435746678324,-0.5839478371284803,0.7969870376596453,-0.14723087963306436,-0.29522289499239274,-0.5420581551118822,80.5974905097495,-0.5804007047324977,0.3098179794181677,-0.5804007047324977,0.7009632224168126,0.7009632224168126,14,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.089839870778774,0.10639521813421457,2023-01-27,2023-01-27,0.0,1.0000000000000002,1
BH_A25_F70_M120_W100_X110S40D20,70,120,1.0,110,40,-0.2,0.2930824160155796,-0.604066501333416,0.4851823687766656,1097.3100646846365,890,-0.2640386410995861,-0.5005018798690113,-0.17885435746678324,-0.5839478371284803,0.7969870376596462,-0.14723087963306436,-0.3807945209796454,-0.5976598879097366,239.33161069727325,-0.604066501333416,0.39950689291234864,-0.604066501333416,0.7441622883829538,0.7441622883829538,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191242,0.6649876339170283,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X110S40D22,70,120,1.0,110,40,-0.22,0.29480105035226756,-0.646915326184988,0.45570268382846757,1137.7333782578266,851,-0.2640386410995861,-0.5005018798690113,-0.17885435746678324,-0.5839478371284803,0.796987037659646,-0.14723087963306447,-0.4565991358691055,-0.646915326184988,248.18507916842756,-0.646915326184988,0.402614554966954,-0.646915326184988,0.749124343257443,0.749124343257443,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191244,0.6649876339170285,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X110S50D18,70,120,1.0,110,50,-0.18,0.30043781293214633,-0.6107503041161548,0.49191594487525286,1280.630333444902,874,-0.2640386410995861,-0.5005018798690113,-0.08286842631509284,-0.5643134086518345,0.7969870376596466,-0.14723087963306447,-0.4009408031774604,-0.6107503041161548,250.12726485498854,-0.6107503041161548,0.40328240219703027,-0.6107503041161548,0.7438704028021016,0.7438704028021016,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191242,0.6649876339170283,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X110S50D20,70,120,1.0,110,50,-0.2,0.2983415464357724,-0.6040665013334168,0.49388857977923467,1225.5776007528343,890,-0.2640386410995861,-0.5005018798690113,-0.08286842631509284,-0.5643134086518345,0.7969870376596444,-0.14723087963306447,-0.3807945209796463,-0.5976598879097372,239.33161069727248,-0.6040665013334168,0.3995068929123482,-0.6040665013334168,0.7447460595446584,0.7447460595446584,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191242,0.6649876339170283,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X110S50D22,70,120,1.0,110,50,-0.22,0.29358186147447674,-0.6469153261849883,0.4538180648861698,1108.9124635045646,851,-0.2640386410995861,-0.5005018798690113,-0.1996555126545655,-0.594487216695063,0.7969870376596453,-0.14723087963306436,-0.4565991358691056,-0.6469153261849883,248.18507916842714,-0.6469153261849883,0.40261455496695375,-0.6469153261849883,0.7516053706946877,0.7516053706946877,13,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0,0
BH_A25_F70_M120_W100_X120S30D18,70,120,1.0,120,30,-0.18,0.25474902841958014,-0.5804007047324976,0.4389192265660533,483.46355447471007,874,-0.2623999532734683,-0.49938969989009185,-0.09508672801319473,-0.5415050576657912,0.7969870376596462,-0.14723087963306436,-0.17192900667538225,-0.49034666595960474,94.87217652093723,-0.5804007047324976,0.3228293939997864,-0.5804007047324976,0.6989200233508465,0.6989200233508465,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0898398707787713,0.1063952181342143,2023-01-27,2023-01-27,0.0,1.0000000000000002,1
