strategy,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak,blend
BH_A25_F70_M110_W50_X120S40D22,70,110,0.5,120,40,-0.22,0.301603345931277,-0.6152967538017019,0.4901754219696044,1312.2624257536143,995,-0.14729226213589708,-0.4208299592014546,-0.24149800275313282,-0.5672064523703502,0.7774460477495013,-0.14723087963306436,-0.4079378349691838,-0.6152967538017019,267.547120995464,-0.6152967538017019,0.40906466738461633,-0.6152967538017019,0.7516053706946877,0.7433417940892436,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634105,0.687201062953722,2023-01-27,2023-02-28,1.0,1.0,0,1.1930769129678505
BH_A25_F60_M110_W65_X120S50D18,60,110,0.65,120,50,-0.18,0.29130585081391147,-0.5804644951347013,0.5018495588542615,1056.9797771345468,861,-0.38915402495974705,-0.4910294867865477,-0.20580915262615973,-0.5643134086518344,0.9145973905817424,-0.14723087963306447,-0.35433063855715363,-0.5804644951347013,287.3811195719243,-0.5804644951347013,0.4152342875107915,-0.5804644951347013,0.7467892586106246,0.7407264679760306,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.41672205367898,0.7240547734578107,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,1.192955499935818
BH_A25_F70_M110_W50_X100S40D20,70,110,0.5,100,40,-0.2,0.29883044662514724,-0.6083720040111695,0.4911969069169409,1238.2096370616334,893,-0.16577187628157064,-0.38923845709352267,-0.24149800275313094,-0.5672064523703491,0.7774460477495022,-0.14723087963306425,-0.32534495120083884,-0.5616305133708389,258.00572519164257,-0.6083720040111695,0.405942714326444,-0.6083720040111695,0.7443082311733801,0.7370034143155809,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634109,0.6872010629537223,2023-01-27,2023-02-28,1.0,1.0000000000000002,0,1.1918327588600452
BH_A25_F80_M120_W35_X120S50D18,80,120,0.35,120,50,-0.18,0.30076372223436576,-0.5804007047324975,0.518200132739304,1289.4006222609719,996,-0.2850818522762304,-0.4271403992714783,-0.25472463436003034,-0.5643134086518347,1.1938242172670082,-0.14723087963306436,-0.3741207999030196,-0.5429442390603199,319.31075964331933,-0.5804007047324975,0.424375550670006,-0.5804007047324975,0.7441622883829538,0.7328058250908517,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153326,0.6153667301204376,2023-02-03,2023-03-20,1.0,1.0,0,1.191466597960199
BH_A25_F70_M110_W65_X110S50D20,70,110,0.65,110,50,-0.2,0.302883572989499,-0.6070790609108918,0.4989194859315973,1347.8745084000236,893,-0.188930745002019,-0.41977143949994633,-0.13182378702587627,-0.5643134086518344,0.7833142099521331,-0.14723087963306447,-0.34221896828665577,-0.5725947153292286,252.3613579147506,-0.6070790609108918,0.4040446557011297,-0.6070790609108918,0.7447460595446584,0.7397173595381481,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.970887790899465,0.680530366880322,2023-01-27,2023-02-28,1.0,1.0,0,1.1911613191013573
BH_A25_F70_M110_W50_X120S50D22,70,110,0.5,120,50,-0.22,0.30037775198985806,-0.6152967538017022,0.4881835474247663,1279.0203637474326,995,-0.14729226213589708,-0.4208299592014546,-0.26071227722252,-0.5781699225298483,0.7774460477495022,-0.14723087963306436,-0.40793783496918423,-0.6152967538017022,267.54712099546424,-0.6152967538017022,0.40906466738461655,-0.6152967538017022,0.7540863981319322,0.7458228215264883,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.039217840634105,0.687201062953722,2023-01-27,2023-02-28,1.0,1.0000000000000002,0,1.190012928114303
BH_A25_F80_M120_W35_X110S50D20,80,120,0.35,110,50,-0.2,0.30319758601527025,-0.5960664019195399,0.5086641103052768,1356.7505577605575,753,-0.2568603487488649,-0.4100440138470375,-0.21168869223845488,-0.5643134086518344,1.1938242172670082,-0.14723087963306425,-0.35307256451363567,-0.5499605073457781,305.5409916091669,-0.5960664019195399,0.420543290600323,-0.5960664019195399,0.7454757734967893,0.7337135944032918,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153322,0.6153667301204372,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.1893222586795598
BH_A25_F70_M110_W65_X120S50D20,70,110,0.65,120,50,-0.2,0.3034851033159127,-0.6070790609108918,0.49991034587908284,1364.927024146993,1003,-0.20846814026025573,-0.4910322447222202,-0.18788660364919385,-0.5643134086518344,0.7833142099521335,-0.14723087963306447,-0.2703374358264763,-0.5499605073457781,280.0483871768544,-0.6070790609108918,0.4130011315801012,-0.6070790609108918,0.747081144191477,0.741513955506414,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.970887790899463,0.6805303668803216,2023-01-27,2023-02-28,1.0,1.0,0,1.1891607549277023
BH_A25_F70_M110_W80_X110S50D18,70,110,0.8,110,50,-0.18,0.30315957969251905,-0.5969880571078976,0.5078151498728006,1355.673264558163,874,-0.2204832366800653,-0.45491635433091504,-0.11081291762236911,-0.5643134086518344,0.7891823721547646,-0.14723087963306436,-0.37976056661871405,-0.5969880571078976,257.87682118598013,-0.5969880571078976,0.405899802218616,-0.5969880571078976,0.7438704028021016,0.741011320667694,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.902557741164818,0.6738596708069212,2023-01-27,2023-01-27,1.0,1.0,0,1.1885876671920144
BH_A25_F70_M110_W65_X100S50D20,70,110,0.65,100,50,-0.2,0.30230706217705294,-0.6070790609108921,0.4979698389258495,1331.7239742786928,893,-0.1986491583973089,-0.42672386801322726,-0.13182378702587838,-0.5643134086518344,0.7833142099521322,-0.14723087963306436,-0.3422189682866552,-0.5725947153292283,252.36135791475064,-0.6070790609108921,0.4040446557011297,-0.6070790609108921,0.7448920023350847,0.7398009453285148,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.970887790899466,0.680530366880322,2023-01-27,2023-02-28,1.0,1.0,0,1.188329556367586
BH_A25_F80_M120_W50_X110S50D18,80,120,0.5,110,50,-0.18,0.3029806954277634,-0.5804007047324975,0.5220198613773307,1350.6138276665476,997,-0.3095128681391772,-0.45641454813219307,-0.18024892024577444,-0.5643134086518344,1.1738193613605628,-0.14723087963306447,-0.37720128201279635,-0.556580771083748,314.8277924532224,-0.5804007047324975,0.4231451640333388,-0.5804007047324975,0.7446001167542323,0.7355113774087657,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.267449846009737,0.6118574952070315,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.1880985814965168
BH_A25_F80_M120_W35_X110S40D22,80,120,0.35,110,40,-0.22,0.29964384781596,-0.5875578929483021,0.5099818271734543,1259.5044121122212,793,-0.2568603487488649,-0.4100440138470375,-0.2941924431548917,-0.5643134086518344,1.19382421726701,-0.14723087963306447,-0.432270967580185,-0.5875578929483021,316.8335177835403,-0.5875578929483021,0.4236976648327617,-0.5875578929483021,0.7498540572095739,0.7380918781160763,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153329,0.6153667301204379,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.1880519912972678
BH_A25_F80_M120_W35_X100S50D20,80,120,0.35,100,50,-0.2,0.30290762797914894,-0.5960664019195396,0.5081776577302156,1348.5524756049986,753,-0.26135072458041686,-0.41360878676346124,-0.21168869223845466,-0.5643134086518345,1.193824217267009,-0.14723087963306436,-0.3530725645136348,-0.5499605073457781,305.54099160916746,-0.5960664019195396,0.42054329060032325,-0.5960664019195396,0.7456217162872154,0.733755751329342,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0,0,1.1878844090059724
BH_A25_F70_M120_W35_X110S50D18,70,120,0.35,110,50,-0.18,0.3001607107993076,-0.5804007047324975,0.5171611756358041,1273.218681320209,874,-0.1656934757091174,-0.3746760421278278,-0.21424987190074185,-0.5643134086518345,0.77157788554687,-0.14723087963306436,-0.3779716068964546,-0.5473010379520988,256.068960621633,-0.5804007047324975,0.4052958432788223,-0.5804007047324975,0.7438704028021016,0.7311127911161055,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.53588764289186,0.6380636367884849,2023-01-27,2023-03-20,1.0,1.0000000000000002,0,1.1877698999324844
BH_A25_F70_M100_W65_X120S50D18,70,100,0.65,120,50,-0.18,0.3033165067792005,-0.5804007047324976,0.5225984467386146,1360.1267088928967,874,-0.23210546752311856,-0.49855074491417195,-0.17150132561387277,-0.5643134086518344,0.7833142099521326,-0.14723087963306447,-0.31980151078821906,-0.5580285613330311,281.97151204677857,-0.5804007047324976,0.4135920557432564,-0.5804007047324976,0.7438704028021016,0.7401357865758817,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.680426617019347,0.6521742011874554,2023-01-27,2023-02-16,1.0,1.0000000000000002,0,1.1871896582618056
BH_A25_F70_M110_W80_X120S30D20,70,110,0.8,120,30,-0.2,0.30073468740493436,-0.6057861178106141,0.49643707335491066,1288.616947168917,890,-0.22357571644207552,-0.4570787967852059,-0.2200228850436422,-0.5858361954974322,0.7891823721547635,-0.14723087963306436,-0.27119081860988736,-0.549960507345778,280.6434191295746,-0.6057861178106141,0.41318437324497803,-0.6057861178106141,0.7429947460595446,0.7403695647346344,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.902557741164824,0.6738596708069218,2023-01-27,2023-01-27,1.0,1.0,0,1.1868753058976065
BH_A25_F80_M120_W35_X100S40D22,80,120,0.35,100,40,-0.22,0.29935468047724334,-0.5875578929483021,0.5094896759451463,1251.8939338362188,793,-0.26135072458041686,-0.41360878676346124,-0.29419244315489235,-0.5643134086518345,1.193824217267009,-0.14723087963306447,-0.43227096758018524,-0.5875578929483021,316.83351778354023,-0.5875578929483021,0.4236976648327617,-0.5875578929483021,0.75,0.7381340350421266,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153327,0.6153667301204377,2023-02-03,2023-03-20,1.0,1.0,0,1.1866161183671915
BH_A25_F80_M110_W50_X120S40D20,80,110,0.5,120,40,-0.2,0.2982336865288966,-0.5997497569312003,0.4972635388047489,1222.8075154300923,1002,-0.3234331559169279,-0.46737328374455156,-0.2536740626374149,-0.5645312519475085,1.1738193613605623,-0.14723087963306436,-0.3173140290447368,-0.5564122744663862,319.5350995412964,-0.5997497569312003,0.42443669701294207,-0.5997497569312003,0.7441622883829538,0.7380923866924607,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436196,0.6547769105707969,2023-02-03,2023-02-28,1.0,1.0,0,1.18619581512668
BH_A25_F80_M110_W50_X120S30D20,80,110,0.5,120,30,-0.2,0.2982336865288966,-0.5997497569312003,0.4972635388047489,1222.8075154300923,1002,-0.3234331559169279,-0.46737328374455156,-0.2536740626374149,-0.5645312519475085,1.1738193613605623,-0.14723087963306436,-0.3173140290447368,-0.5564122744663862,319.5350995412964,-0.5997497569312003,0.42443669701294207,-0.5997497569312003,0.7441622883829538,0.7380923866924607,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.707086992436196,0.6547769105707969,2023-02-03,2023-02-28,1.0,1.0,0,1.18619581512668
BH_A25_F70_M120_W50_X110S50D18,70,120,0.5,110,50,-0.18,0.300590086453318,-0.5804007047324975,0.5179009673874496,1284.7208703174463,874,-0.18556187164276883,-0.4037272614831924,-0.18390774833475798,-0.5643134086518345,0.7774460477495018,-0.14723087963306436,-0.38298949545073635,-0.5623793934256438,254.83983559480862,-0.5804007047324975,0.40488294373741773,-0.5804007047324975,0.7438704028021016,0.7340953484029823,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.599580694207646,0.6442816475899564,2023-01-27,2023-03-20,1.0,1.0,0,1.1853357206074144
BH_A25_F80_M120_W35_X110S50D22,80,120,0.35,110,50,-0.22,0.29842009894433574,-0.5875578929483021,0.5078990556094752,1227.5988092824698,793,-0.2568603487488649,-0.4100440138470375,-0.3120718688769266,-0.5730360211176695,1.1938242172670073,-0.14723087963306436,-0.43227096758018546,-0.5875578929483021,316.8335177835397,-0.5875578929483021,0.4236976648327615,-0.5875578929483021,0.7523350846468184,0.7405729055533209,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153321,0.6153667301204371,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.1849926191182065
BH_A25_F70_M120_W100_X120S40D20,70,120,1.0,120,40,-0.2,0.30415757445309244,-0.6040665013334166,0.5035167051668896,1384.2366340601523,890,-0.19347090973615322,-0.4993896998900921,-0.19551053647185013,-0.5923870700017803,0.7969870376596468,-0.14723087963306436,-0.27247055495808636,-0.549960507345778,281.3752845876684,-0.6040665013334166,0.4134092554387847,-0.6040665013334166,0.7434325744308231,0.7434325744308231,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0,0,1.1840216123438796
BH_A25_F70_M110_W100_X120S40D20,70,110,1.0,120,40,-0.2,0.30415757445309244,-0.6040665013334166,0.5035167051668896,1384.2366340601523,890,-0.19347090973615322,-0.4993896998900921,-0.19551053647185013,-0.5923870700017803,0.7969870376596468,-0.14723087963306436,-0.27247055495808636,-0.549960507345778,281.3752845876684,-0.6040665013334166,0.4134092554387847,-0.6040665013334166,0.7434325744308231,0.7434325744308231,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0,0,1.1840216123438796
BH_A25_F70_M100_W100_X120S40D20,70,100,1.0,120,40,-0.2,0.30415757445309244,-0.6040665013334166,0.5035167051668896,1384.2366340601523,890,-0.19347090973615322,-0.4993896998900921,-0.19551053647185013,-0.5923870700017803,0.7969870376596468,-0.14723087963306436,-0.27247055495808636,-0.549960507345778,281.3752845876684,-0.6040665013334166,0.4134092554387847,-0.6040665013334166,0.7434325744308231,0.7434325744308231,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.811678661191243,0.6649876339170284,2023-01-27,2023-01-27,1.0,1.0,0,1.1840216123438796
BH_A25_F60_M110_W35_X100S40D20,60,110,0.35,100,40,-0.2,0.28781603666371347,-0.5810372490267552,0.4953486840057311,981.8737760546427,1042,-0.3564539961366958,-0.4581988839680219,-0.27386905448272225,-0.5643134086518344,0.9032933212481491,-0.14723087963306436,-0.3234794838198327,-0.5604183917398059,277.11080194359215,-0.5810372490267552,0.4120911233256568,-0.5810372490267552,0.7494162288382954,0.7365727204944477,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403874,0.7173079779534626,2023-01-25,2023-02-28,1.0,1.0,0,1.1837314908734857
BH_A25_F80_M120_W35_X120S30D22,80,120,0.35,120,30,-0.22,0.2987592967527126,-0.5875578929483021,0.5084763566932455,1236.3635241800478,793,-0.27051406144901957,-0.42088328144244513,-0.29419244315489124,-0.5643134086518344,1.1938242172670086,-0.14723087963306436,-0.432270967580185,-0.5875578929483021,316.83351778354023,-0.5875578929483021,0.4236976648327617,-0.5875578929483021,0.7494162288382954,0.7379569500575826,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0,0,1.1836727601200678
BH_A25_F80_M120_W35_X120S40D22,80,120,0.35,120,40,-0.22,0.2987592967527126,-0.5875578929483021,0.5084763566932455,1236.3635241800478,793,-0.27051406144901957,-0.42088328144244513,-0.29419244315489124,-0.5643134086518344,1.1938242172670086,-0.14723087963306436,-0.432270967580185,-0.5875578929483021,316.83351778354023,-0.5875578929483021,0.4236976648327617,-0.5875578929483021,0.7494162288382954,0.7379569500575826,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153325,0.6153667301204375,2023-02-03,2023-03-20,1.0,1.0,0,1.1836727601200678
BH_A25_F80_M120_W35_X100S50D22,80,120,0.35,100,50,-0.22,0.29813120388652514,-0.5875578929483021,0.5074073677923633,1220.1811186576158,793,-0.26135072458041686,-0.41360878676346124,-0.3120718688769255,-0.5730360211176697,1.193824217267009,-0.14723087963306436,-0.4322709675801849,-0.5875578929483021,316.8335177835396,-0.5875578929483021,0.4236976648327615,-0.5875578929483021,0.7524810274372447,0.7406150624793711,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153324,0.6153667301204374,2023-02-03,2023-03-20,1.0,1.0,0,1.1835574268903952
BH_A25_F60_M120_W35_X120S50D18,60,120,0.35,120,50,-0.18,0.29338905717056574,-0.5804007047324975,0.5054939712827996,1104.4195751953275,862,-0.2812613775413737,-0.4114654862334478,-0.2714633580228355,-0.5643134086518345,0.9032933212481498,-0.14723087963306436,-0.3712419666542772,-0.5486244233982432,278.1698111688167,-0.5804007047324975,0.41242021989808464,-0.5804007047324975,0.7467892586106246,0.732385345136779,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.775952245926987,0.6614998557148254,2023-01-25,2023-03-20,1.0,1.0,0,1.182578427499474
BH_A25_F70_M120_W65_X110S50D18,70,120,0.65,110,50,-0.18,0.30080632920985173,-0.5804007047324976,0.5182735423253684,1290.5514524911796,874,-0.20711942242155112,-0.43278338644714154,-0.1535656247687719,-0.5643134086518345,0.7833142099521315,-0.14723087963306436,-0.3881796203591241,-0.57720252325423,253.52531970283312,-0.5804007047324976,0.4044392931657401,-0.5804007047324976,0.7438704028021016,0.7370522414139029,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.663273745523426,0.6504996583914274,2023-01-27,2023-03-20,1.0,1.0,0,1.1823308266806074
BH_A25_F60_M110_W35_X100S40D22,60,110,0.35,100,40,-0.22,0.290689073075757,-0.6142330229981939,0.4732553643189772,1043.315020148961,997,-0.3404795599521837,-0.44793251947703316,-0.2738690544827219,-0.5643134086518345,0.90329332124815,-0.14723087963306447,-0.40630074256417115,-0.6142330229981939,287.3560011054973,-0.6142330229981939,0.41522672917642356,-0.6142330229981939,0.7545242265032107,0.7415761065223726,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403874,0.7173079779534626,2023-01-25,2023-02-28,1.0,1.0,0,1.1817919835355648
BH_A25_F60_M110_W50_X120S50D20,60,110,0.5,120,50,-0.2,0.2902161096457305,-0.5810372490267552,0.4994793537451277,1032.9519229879327,1035,-0.37092896193717273,-0.5126855748565968,-0.22777809426745943,-0.5643134086518344,0.9089453559149461,-0.14723087963306447,-0.3173935604095943,-0.556463951428777,280.445973597042,-0.5810372490267552,0.41312360968992135,-0.5810372490267552,0.75,0.7403082961372203,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.38216727354143,0.720681375705637,2023-01-25,2023-02-28,1.0,1.0,0,1.1815913477764093
BH_A25_F60_M110_W50_X120S30D20,60,110,0.5,120,30,-0.2,0.28690838605017555,-0.5810372490267552,0.4937865627905108,963.198593331981,1044,-0.3744594051354424,-0.47332505056799845,-0.2758608287507186,-0.5645312519475085,0.908945355914945,-0.14723087963306436,-0.3173935604095943,-0.556463951428777,280.44597359704204,-0.5810372490267552,0.41312360968992135,-0.5810372490267552,0.7457676590776415,0.7377125816123723,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.38216727354143,0.720681375705637,2023-01-25,2023-02-28,1.0,1.0,0,1.1811941436452413
BH_A25_F80_M120_W35_X120S50D22,80,120,0.35,120,50,-0.22,0.29753638077724487,-0.5875578929483021,0.5063950026851642,1205.0441233297365,793,-0.27051406144901957,-0.42088328144244513,-0.31207186887692606,-0.5730360211176697,1.1938242172670086,-0.14723087963306425,-0.4322709675801846,-0.5875578929483021,316.8335177835401,-0.5875578929483021,0.4236976648327617,-0.5875578929483021,0.7518972562755399,0.7404379774948272,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153328,0.6153667301204377,2023-02-03,2023-03-20,1.0,1.0,0,1.1806154701813982
BH_A25_F80_M110_W65_X110S50D20,80,110,0.65,110,50,-0.2,0.3027568301940051,-0.6034331119428606,0.5017239263175756,1344.3078009879066,1003,-0.34387890418798894,-0.49236677240259796,-0.12706731051019948,-0.5643134086518344,1.1538145054541142,-0.14723087963306436,-0.3321925801285516,-0.5660798858064435,309.6638354866065,-0.6034331119428606,0.421707390083893,-0.6034331119428606,0.7454757734967893,0.741003852782644,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.539117688242184,0.6383789687825195,2023-02-03,2023-02-28,1.0,1.0000000000000002,0,1.1801932246830114
BH_A25_F60_M110_W35_X100S50D22,60,110,0.35,100,50,-0.22,0.28947375604913583,-0.6142330229981934,0.4712767715355924,1016.8858990287271,997,-0.3404795599521837,-0.44793251947703316,-0.2922633096574313,-0.5730360211176697,0.9032933212481493,-0.14723087963306436,-0.4063007425641705,-0.6142330229981934,287.3560011054977,-0.6142330229981934,0.41522672917642356,-0.6142330229981934,0.7570052539404554,0.7440571339596173,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,8.347612493403878,0.717307977953463,2023-01-25,2023-02-28,1.0,1.0000000000000002,0,1.1787536909690124
BH_A25_F70_M120_W80_X120S40D20,70,120,0.8,120,40,-0.2,0.3018438274084936,-0.6057861178106143,0.4982679835903047,1318.8820159811219,890,-0.17577820616130102,-0.4640530519915377,-0.23090920060964537,-0.5858361954974318,0.7891823721547637,-0.14723087963306447,-0.28738459998864896,-0.549960507345778,274.3854409473404,-0.6057861178106143,0.41123875326617654,-0.6057861178106143,0.7434325744308231,0.7396971135715961,21,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.726966796839217,0.6567176691928994,2023-01-27,2023-01-27,1.0,1.0,0,1.1782046601643665
BH_A25_F70_M110_W65_X110S40D20,70,110,0.65,110,40,-0.2,0.2976060443981283,-0.6070790609108926,0.4902261724388664,1206.8075192388178,893,-0.188930745002019,-0.41977143949994633,-0.22268610667239275,-0.5722338927256794,0.783314209952132,-0.14723087963306436,-0.34221896828665643,-0.572594715329229,252.3613579147498,-0.6070790609108926,0.40404465570112946,-0.6070790609108926,0.7441622883829538,0.7391335883764435,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.970887790899463,0.6805303668803216,2023-01-27,2023-02-28,1.0,1.0,0,1.1779674976229297
BH_A25_F80_M110_W65_X120S50D18,80,110,0.65,120,50,-0.18,0.2986868744484199,-0.5804007047324975,0.5146218328354417,1234.4871188266563,1035,-0.3900842254306348,-0.5281152897179129,-0.17472295153809436,-0.5643134086518344,1.1538145054541138,-0.14723087963306436,-0.3539201603751131,-0.5801977794104896,323.61880095075134,-0.5804007047324975,0.42554279059427724,-0.5804007047324975,0.7441622883829538,0.7399223311552964,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.5391176882421815,0.6383789687825193,2023-02-03,2023-02-28,1.0,1.0,0,1.1778356957131095
BH_A25_F80_M110_W65_X100S50D20,80,110,0.65,100,50,-0.2,0.30216930784303697,-0.6034331119428595,0.5007502933840496,1327.8925694210159,1003,-0.35189074471719095,-0.49856543983273316,-0.1270673105101997,-0.5643134086518344,1.1538145054541151,-0.14723087963306436,-0.33219258012855246,-0.5660798858064441,309.66383548660696,-0.6034331119428595,0.421707390083893,-0.6034331119428595,0.7456217162872154,0.7410890334316459,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.53911768824218,0.6383789687825191,2023-02-03,2023-02-28,1.0,1.0,0,1.1774846853195642
BH_A25_F80_M120_W35_X110S40D20,80,120,0.35,110,40,-0.2,0.2979187854662546,-0.5960664019195396,0.4998080490811984,1214.7546115257342,753,-0.2568603487488649,-0.4100440138470375,-0.2941924431548917,-0.5643134086518344,1.1938242172670082,-0.14723087963306436,-0.35307256451363433,-0.5499605073457781,305.54099160916763,-0.5960664019195396,0.42054329060032325,-0.5960664019195396,0.7448920023350847,0.7331298232415872,15,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.303396049153327,0.6153667301204377,2023-02-03,2023-03-20,1.0,1.0000000000000002,0,1.176125257307021
